purchase_order_item_id,purchase_order_id,product_id,quantity,unit_cost
POI00000559,PO0009870,PRD00303,443,3612.1
POI00000560,PO0005403,PRD00354,281,3435.02
POI00000561,PO0006415,PRD00547,311,10434.94
POI00000562,PO0003794,PRD00332,198,13246.24
POI00000563,PO0006383,PRD00202,425,2771.81
POI00000564,PO0000776,PRD00001,470,9837.33
POI00000565,PO0007761,PRD00745,45,7007.02
POI00000566,PO0001271,PRD00795,82,10383.68
POI00000567,PO0000692,PRD00230,457,928.8
POI00000568,PO0006604,PRD00982,127,2789.53
POI00000569,PO0006724,PRD00436,242,10630.97
POI00000570,PO0003305,PRD00619,191,5874.65
POI00000571,PO0004131,PRD00190,434,6496.64
POI00000572,PO0005471,PRD00022,359,6591.0
POI00000573,PO0008569,PRD00395,389,6180.29
POI00000574,PO0008915,PRD00537,36,11841.49
POI00000575,PO0000032,PRD00668,124,3092.64
POI00000576,PO0008284,PRD00101,105,1142.0
POI00000577,PO0007475,PRD00163,368,8801.64
POI00000578,PO0008950,PRD00355,345,10597.12
POI00000579,PO0005724,PRD00075,476,3718.44
POI00000580,PO0008084,PRD00531,462,7772.95
POI00000581,PO0004132,PRD00630,330,12112.17
POI00000582,PO0008668,PRD00107,338,9087.41
POI00000583,PO0007836,PRD00059,237,7096.98
POI00000584,PO0003404,PRD00668,247,3092.64
POI00000585,PO0005068,PRD00954,263,6256.72
POI00000586,PO0006111,PRD00403,276,560.68
POI00000587,PO0009867,PRD00480,203,10120.83
POI00000588,PO0001024,PRD00208,32,10135.61
POI00000589,PO0009037,PRD00656,292,3059.15
POI00000590,PO0009984,PRD00087,252,2757.27
POI00000591,PO0002087,PRD00262,363,10465.39
POI00000592,PO0008012,PRD00760,270,2297.92
POI00000593,PO0002810,PRD00186,120,13497.06
POI00000594,PO0008112,PRD00391,147,8417.25
POI00000595,PO0009818,PRD00599,98,11716.66
POI00000596,PO0002649,PRD00032,87,4314.09
POI00000597,PO0003264,PRD01000,440,1107.64
POI00000598,PO0008268,PRD00417,433,13839.61
POI00000599,PO0002760,PRD00949,231,13353.32
POI00000600,PO0007320,PRD00644,207,5838.18
POI00000601,PO0005169,PRD00859,42,13775.1
POI00000602,PO0000179,PRD00108,150,14993.62
POI00000603,PO0003287,PRD00263,44,9261.0
POI00000604,PO0002373,PRD00879,484,5831.09
POI00000605,PO0003185,PRD00426,431,11443.5
POI00000606,PO0003649,PRD00620,240,517.21
POI00000607,PO0004874,PRD00661,460,8498.56
POI00000608,PO0003305,PRD00107,214,9087.41
POI00000609,PO0009152,PRD00732,401,5677.87
POI00000610,PO0008296,PRD00721,434,7384.49
POI00000611,PO0001898,PRD00689,457,10243.12
POI00000612,PO0001082,PRD00103,411,12413.34
POI00000613,PO0006442,PRD00259,102,7569.95
POI00000614,PO0004605,PRD00784,23,4162.05
POI00000615,PO0005808,PRD00874,53,13187.35
POI00000616,PO0007750,PRD00746,60,5454.4
POI00000617,PO0002897,PRD00278,234,4458.16
POI00000618,PO0009554,PRD00288,282,4176.37
POI00000619,PO0006478,PRD00818,128,2577.53
POI00000620,PO0002945,PRD00394,407,14023.98
POI00000621,PO0004320,PRD00956,489,3221.73
POI00000622,PO0004751,PRD00266,332,3637.52
POI00000623,PO0005994,PRD00192,332,10003.41
POI00000624,PO0009688,PRD00252,416,5568.19
POI00000625,PO0007482,PRD00752,326,1766.8
POI00000626,PO0004924,PRD00732,23,5677.87
POI00000627,PO0008654,PRD00346,134,2284.81
POI00000628,PO0008009,PRD00005,480,13587.62
POI00000629,PO0001796,PRD00235,422,664.0
POI00000630,PO0005986,PRD00067,462,10482.12
POI00000631,PO0005211,PRD00523,286,12097.17
POI00000632,PO0002180,PRD00753,152,1627.4
POI00000633,PO0006887,PRD00446,456,10566.45
POI00000634,PO0006665,PRD00269,324,6484.24
POI00000635,PO0001154,PRD00537,265,11841.49
POI00000636,PO0009199,PRD00625,305,8920.39
POI00000637,PO0007438,PRD00922,358,7190.21
POI00000638,PO0000569,PRD00936,347,5539.59
POI00000639,PO0001234,PRD00856,344,11059.92
POI00000640,PO0007179,PRD00355,275,10597.12
POI00000641,PO0003467,PRD00826,213,9650.03
POI00000642,PO0000439,PRD00533,217,10985.5
POI00000643,PO0001266,PRD00457,190,7399.8
POI00000644,PO0005380,PRD00600,408,6787.54
POI00000645,PO0008242,PRD00169,232,8843.12
POI00000646,PO0008275,PRD00686,41,2956.03
POI00000647,PO0007913,PRD00623,100,11479.62
POI00000648,PO0005216,PRD00575,368,4003.21
POI00000649,PO0009593,PRD00882,206,7275.03
POI00000650,PO0003780,PRD00928,449,5618.25
POI00000651,PO0004883,PRD00433,226,10827.08
POI00000652,PO0007141,PRD00492,221,5276.64
POI00000653,PO0001830,PRD00990,253,4921.74
POI00000654,PO0004946,PRD00421,294,3240.17
POI00000655,PO0003403,PRD00364,470,10243.38
POI00000656,PO0003899,PRD00074,242,12787.56
POI00000657,PO0007335,PRD00817,202,13482.36
POI00000658,PO0007096,PRD00239,100,3839.78
POI00000659,PO0009146,PRD00688,86,5575.81
POI00000660,PO0003298,PRD00444,83,9833.74
POI00000661,PO0000804,PRD00320,284,1168.76
POI00000662,PO0003814,PRD00436,289,10630.97
POI00000663,PO0009044,PRD00783,198,6326.48
POI00000664,PO0006763,PRD00470,71,10835.82
POI00000665,PO0004735,PRD00613,26,2658.28
POI00000666,PO0004715,PRD00201,357,9166.2
POI00000667,PO0008261,PRD00116,476,6245.65
POI00000668,PO0004849,PRD00115,323,12984.47
POI00000669,PO0009009,PRD00578,386,3487.79
POI00000670,PO0006668,PRD00130,51,731.22
POI00000671,PO0004031,PRD00086,458,14709.22
POI00000672,PO0001770,PRD00041,443,14254.59
POI00000673,PO0006239,PRD00777,166,1687.86
POI00000674,PO0000350,PRD00532,409,4963.16
POI00000675,PO0008405,PRD00673,481,13879.93
POI00000676,PO0006960,PRD00270,237,2874.72
POI00000677,PO0002843,PRD00505,89,10107.88
POI00000678,PO0006576,PRD00745,220,7007.02
POI00000679,PO0007943,PRD00066,327,1213.87
POI00000680,PO0000039,PRD00399,405,10939.64
POI00000681,PO0008712,PRD00918,281,1087.91
POI00000682,PO0009436,PRD00075,25,3718.44
POI00000683,PO0001573,PRD00896,329,12836.58
POI00000684,PO0007659,PRD00634,195,11006.69
POI00000685,PO0009614,PRD00656,151,3059.15
POI00000686,PO0007173,PRD00694,150,9801.68
POI00000687,PO0005738,PRD00525,304,14289.77
POI00000688,PO0002721,PRD00253,54,11689.61
POI00000689,PO0002050,PRD00811,468,13260.28
POI00000690,PO0009796,PRD00083,58,5329.01
POI00000691,PO0005595,PRD00565,11,1309.82
POI00000692,PO0000699,PRD00611,359,1908.11
POI00000693,PO0005168,PRD00991,11,5985.46
POI00000694,PO0002399,PRD00644,97,5838.18
POI00000695,PO0009248,PRD00764,100,6096.89
POI00000696,PO0003021,PRD00756,309,13812.34
POI00000697,PO0003280,PRD00946,255,5214.57
POI00000698,PO0000120,PRD00318,110,13343.83
POI00000699,PO0002281,PRD00996,166,12098.44
POI00000700,PO0000475,PRD00827,180,10537.16
POI00000701,PO0009747,PRD00957,390,8262.63
POI00000702,PO0001474,PRD00478,431,14298.83
POI00000703,PO0003483,PRD00214,122,11225.45
POI00000704,PO0003900,PRD00735,37,8245.45
POI00000705,PO0004149,PRD00779,144,14460.71
POI00000706,PO0006824,PRD00470,457,10835.82
POI00000707,PO0009668,PRD00206,89,10846.21
POI00000708,PO0002206,PRD00817,174,13482.36
POI00000709,PO0007247,PRD00241,395,2003.96
POI00000710,PO0003718,PRD00736,392,4572.66
POI00000711,PO0005033,PRD00031,348,11922.53
POI00000712,PO0003160,PRD00891,366,6179.97
POI00000713,PO0000733,PRD00700,408,8456.94
POI00000714,PO0007948,PRD00288,409,4176.37
POI00000715,PO0008178,PRD00205,59,5692.82
POI00000716,PO0008379,PRD00058,72,4231.59
POI00000717,PO0002879,PRD00080,48,9716.87
POI00000718,PO0002515,PRD00966,405,6230.08
POI00000719,PO0006297,PRD00493,191,4838.13
POI00000720,PO0007976,PRD00534,22,12763.59
POI00000721,PO0000034,PRD00933,392,4789.52
POI00000722,PO0004278,PRD00483,285,8191.19
POI00000723,PO0003638,PRD00450,110,2755.97
POI00000724,PO0000172,PRD00781,30,10401.92
POI00000725,PO0004221,PRD00228,472,7076.3
POI00000726,PO0002296,PRD00565,276,1309.82
POI00000727,PO0005895,PRD00513,485,7371.4
POI00000728,PO0008657,PRD00274,358,11015.48
POI00000729,PO0005190,PRD00652,129,879.05
POI00000730,PO0000620,PRD00024,209,5514.18
POI00000731,PO0000087,PRD00551,309,6646.28
POI00000732,PO0001583,PRD00045,59,3578.64
POI00000733,PO0000668,PRD00419,240,13114.42
POI00000734,PO0008948,PRD00784,344,4162.05
POI00000735,PO0008186,PRD00688,64,5575.81
POI00000736,PO0007114,PRD00990,268,4921.74
POI00000737,PO0002079,PRD00883,82,13462.78
POI00000738,PO0007099,PRD00942,210,11797.17
POI00000739,PO0002791,PRD00953,391,4127.02
POI00000740,PO0004869,PRD00903,13,10697.16
POI00000741,PO0006590,PRD00511,145,2991.32
POI00000742,PO0005860,PRD00689,115,10243.12
POI00000743,PO0004338,PRD00211,235,7941.86
POI00000744,PO0002191,PRD00334,187,8334.09
POI00000745,PO0004725,PRD00474,51,4767.61
POI00000746,PO0004918,PRD00800,224,273.44
POI00000747,PO0005756,PRD00308,200,1994.75
POI00000748,PO0002011,PRD00320,50,1168.76
POI00000749,PO0007602,PRD00648,87,4835.26
POI00000750,PO0005072,PRD00269,76,6484.24
POI00000751,PO0006009,PRD00782,355,9890.23
POI00000752,PO0005177,PRD00933,344,4789.52
POI00000753,PO0006899,PRD00634,187,11006.69
POI00000754,PO0000857,PRD00443,372,8509.83
POI00000755,PO0008878,PRD00076,55,5099.04
POI00000756,PO0004862,PRD00236,96,5509.36
POI00000757,PO0001083,PRD00750,141,6059.6
POI00000758,PO0000766,PRD00243,335,9718.69
POI00000759,PO0008332,PRD00551,97,6646.28
POI00000760,PO0009137,PRD00499,288,5881.43
POI00000761,PO0009858,PRD00632,209,12709.49
POI00000762,PO0006601,PRD00004,78,10337.46
POI00000763,PO0009711,PRD00774,396,7426.94
POI00000764,PO0009394,PRD00974,330,12813.95
POI00000765,PO0004422,PRD00986,148,7134.56
POI00000766,PO0000408,PRD00854,212,7572.34
POI00000767,PO0009519,PRD00490,154,13814.57
POI00000768,PO0006461,PRD00286,142,4652.92
POI00000769,PO0006632,PRD00588,175,11008.35
POI00000770,PO0002693,PRD00987,499,9467.13
POI00000771,PO0001695,PRD00028,164,9263.48
POI00000772,PO0002705,PRD00459,360,11986.98
POI00000773,PO0009648,PRD00110,459,13747.81
POI00000774,PO0000211,PRD00751,395,10373.34
POI00000775,PO0005220,PRD00049,373,12862.44
POI00000776,PO0001893,PRD00589,57,13991.37
POI00000777,PO0009203,PRD00698,392,3335.68
POI00000778,PO0003461,PRD00699,378,8800.55
POI00000779,PO0000154,PRD00584,320,13164.71
POI00000780,PO0007705,PRD00093,272,12182.24
POI00000781,PO0006521,PRD00458,196,10221.05
POI00000782,PO0009658,PRD00978,426,10928.44
POI00000783,PO0007242,PRD00381,447,2462.98
POI00000784,PO0005487,PRD00853,445,2077.51
POI00000785,PO0003575,PRD00894,43,2746.5
POI00000786,PO0000768,PRD00762,175,13051.68
POI00000787,PO0008248,PRD00861,274,12536.29
POI00000788,PO0009743,PRD00816,356,7753.49
POI00000789,PO0000084,PRD00396,37,5666.96
POI00000790,PO0004937,PRD00533,142,10985.5
POI00000791,PO0009088,PRD00306,435,7923.38
POI00000792,PO0007609,PRD00607,156,12074.14
POI00000793,PO0000599,PRD00960,333,2038.65
POI00000794,PO0006623,PRD00313,172,9405.33
POI00000795,PO0009300,PRD00458,143,10221.05
POI00000796,PO0001992,PRD00180,58,5424.97
POI00000797,PO0001503,PRD00107,70,9087.41
POI00000798,PO0000243,PRD00292,187,14246.05
POI00000799,PO0008732,PRD00468,453,7437.41
POI00000800,PO0003092,PRD00075,444,3718.44
POI00000801,PO0008088,PRD00107,395,9087.41
POI00000802,PO0009173,PRD00261,55,11887.4
POI00000803,PO0001159,PRD00120,209,4716.39
POI00000804,PO0008388,PRD00416,152,5875.21
POI00000805,PO0002850,PRD00088,323,759.09
POI00000806,PO0002094,PRD00504,153,12220.97
POI00000807,PO0001720,PRD00288,192,4176.37
POI00000808,PO0005082,PRD00602,370,12799.03
POI00000809,PO0000066,PRD00307,231,14587.91
POI00000810,PO0005943,PRD00789,32,7598.09
POI00000811,PO0004633,PRD00126,446,12322.6
POI00000812,PO0006346,PRD00856,382,11059.92
POI00000813,PO0009051,PRD00079,332,10823.51
POI00000814,PO0003350,PRD00399,15,10939.64
POI00000815,PO0008257,PRD00373,279,5013.81
POI00000816,PO0005123,PRD00967,227,5210.76
POI00000817,PO0004068,PRD00269,283,6484.24
POI00000818,PO0009628,PRD00936,241,5539.59
POI00000819,PO0004537,PRD00234,174,12179.62
POI00000820,PO0002888,PRD00954,430,6256.72
POI00000821,PO0007559,PRD00386,139,7920.56
POI00000822,PO0001144,PRD00306,231,7923.38
POI00000823,PO0000932,PRD00771,360,10772.54
POI00000824,PO0005039,PRD00685,374,2103.9
POI00000825,PO0007084,PRD00713,466,5625.5
POI00000826,PO0004106,PRD00086,412,14709.22
POI00000827,PO0003976,PRD00749,67,13186.86
POI00000828,PO0003241,PRD00781,163,10401.92
POI00000829,PO0004826,PRD00595,83,9587.26
POI00000830,PO0001320,PRD00799,338,14353.99
POI00000831,PO0002070,PRD00513,183,7371.4
POI00000832,PO0006721,PRD00216,164,12937.52
POI00000833,PO0005415,PRD00638,372,14235.92
POI00000834,PO0009009,PRD00163,274,8801.64
POI00000835,PO0003561,PRD00489,51,5226.91
POI00000836,PO0002376,PRD00640,380,14055.38
POI00000837,PO0005344,PRD00560,469,14804.29
POI00000838,PO0004631,PRD00893,45,14877.64
POI00000839,PO0000241,PRD00013,230,14644.99
POI00000840,PO0003663,PRD00872,292,13370.7
POI00000841,PO0006288,PRD00391,256,8417.25
POI00000842,PO0002724,PRD00735,257,8245.45
POI00000843,PO0000428,PRD00777,126,1687.86
POI00000844,PO0006031,PRD00739,408,7506.27
POI00000845,PO0009166,PRD00056,123,2104.64
POI00000846,PO0007921,PRD00818,197,2577.53
POI00000847,PO0006261,PRD00435,165,11483.94
POI00000848,PO0008214,PRD00793,397,871.73
POI00000849,PO0004487,PRD00790,29,11430.76
POI00000850,PO0009164,PRD00325,377,14185.14
POI00000851,PO0002927,PRD00577,122,5565.9
POI00000852,PO0001513,PRD00353,295,9182.34
POI00000853,PO0009277,PRD00287,401,5325.08
POI00000854,PO0007869,PRD00843,309,14383.19
POI00000855,PO0007146,PRD00073,365,7015.92
POI00000856,PO0008395,PRD00094,322,8406.45
POI00000857,PO0007534,PRD00283,452,14607.96
POI00000858,PO0003110,PRD00009,389,12532.16
POI00000859,PO0001259,PRD00662,257,1358.75
POI00000860,PO0004524,PRD00577,42,5565.9
POI00000861,PO0005647,PRD00763,407,5016.95
POI00000862,PO0007170,PRD00488,163,6731.02
POI00000863,PO0007426,PRD00261,499,11887.4
POI00000864,PO0005156,PRD00926,13,11701.76
POI00000865,PO0008377,PRD00910,43,10913.99
POI00000866,PO0004990,PRD00161,16,14511.66
POI00000867,PO0009449,PRD00305,407,1060.96
POI00000868,PO0005392,PRD00056,282,2104.64
POI00000869,PO0006194,PRD00003,38,4143.44
POI00000870,PO0001093,PRD00401,95,8016.45
POI00000871,PO0004826,PRD00880,468,12411.59
POI00000872,PO0003975,PRD00401,177,8016.45
POI00000873,PO0007714,PRD00430,166,7529.58
POI00000874,PO0006835,PRD00572,181,14299.0
POI00000875,PO0008802,PRD00255,185,13121.82
POI00000876,PO0006515,PRD00342,262,10654.4
POI00000877,PO0007454,PRD00635,59,2679.1
POI00000878,PO0006137,PRD00637,172,11031.21
POI00000879,PO0000381,PRD00750,184,6059.6
POI00000880,PO0004943,PRD00787,263,3077.27
POI00000881,PO0006424,PRD00535,16,12386.73
POI00000882,PO0008569,PRD00592,414,14420.88
POI00000883,PO0000205,PRD00083,474,5329.01
POI00000884,PO0005963,PRD00458,461,10221.05
POI00000885,PO0004493,PRD00680,364,12884.86
POI00000886,PO0003296,PRD00187,151,4183.24
POI00000887,PO0007597,PRD00516,149,8281.91
POI00000888,PO0002014,PRD00595,498,9587.26
POI00000889,PO0006270,PRD00391,175,8417.25
POI00000890,PO0002244,PRD00148,212,12811.77
POI00000891,PO0001898,PRD00096,126,4636.27
POI00000892,PO0003006,PRD00391,297,8417.25
POI00000893,PO0008179,PRD00548,228,10982.99
POI00000894,PO0003289,PRD00736,321,4572.66
POI00000895,PO0006937,PRD00252,96,5568.19
POI00000896,PO0000858,PRD00933,165,4789.52
POI00000897,PO0008027,PRD00384,307,6284.42
POI00000898,PO0005834,PRD00345,193,10843.29
POI00000899,PO0005863,PRD00341,396,8938.37
POI00000900,PO0003205,PRD00358,298,14322.76
POI00000901,PO0004658,PRD00027,346,2942.25
POI00000902,PO0000040,PRD00361,119,2128.11
POI00000903,PO0008960,PRD00669,246,4850.66
POI00000904,PO0003144,PRD00739,160,7506.27
POI00000905,PO0001433,PRD00515,111,11728.64
POI00000906,PO0005612,PRD00067,385,10482.12
POI00000907,PO0007987,PRD00971,36,2515.98
POI00000908,PO0008420,PRD00120,117,4716.39
POI00000909,PO0006766,PRD00246,309,12678.87
POI00000910,PO0001724,PRD00415,136,13727.94
POI00000911,PO0003459,PRD00668,268,3092.64
POI00000912,PO0007481,PRD00130,198,731.22
POI00000913,PO0001421,PRD00333,477,755.02
POI00000914,PO0008139,PRD00636,311,3410.7
POI00000915,PO0003552,PRD00504,496,12220.97
POI00000916,PO0005262,PRD00341,269,8938.37
POI00000917,PO0001809,PRD00133,178,13122.92
POI00000918,PO0009232,PRD00289,114,5500.6
POI00000919,PO0000710,PRD00304,248,7053.7
POI00000920,PO0002202,PRD00589,314,13991.37
POI00000921,PO0003487,PRD00205,325,5692.82
POI00000922,PO0008554,PRD00844,402,10706.01
POI00000923,PO0004970,PRD00488,395,6731.02
POI00000924,PO0004984,PRD00404,269,3670.74
POI00000925,PO0007171,PRD00524,105,4908.91
POI00000926,PO0001682,PRD00032,433,4314.09
POI00000927,PO0006514,PRD00617,56,9490.86
POI00000928,PO0001578,PRD00894,308,2746.5
POI00000929,PO0006935,PRD00117,291,9411.1
POI00000930,PO0004727,PRD00839,41,1545.18
POI00000931,PO0007826,PRD00369,379,11836.37
POI00000932,PO0007096,PRD00655,484,136.93
POI00000933,PO0004927,PRD00113,472,4380.21
POI00000934,PO0001175,PRD00247,34,9955.98
POI00000935,PO0009484,PRD00312,473,3819.03
POI00000936,PO0004572,PRD00719,467,9495.01
POI00000937,PO0003405,PRD00396,281,5666.96
POI00000938,PO0001392,PRD00994,492,971.84
POI00000939,PO0002800,PRD00541,367,2451.94
POI00000940,PO0005601,PRD00505,169,10107.88
POI00000941,PO0006510,PRD00343,304,10133.19
POI00000942,PO0001564,PRD00911,312,14452.25
POI00000943,PO0001840,PRD00628,137,2699.31
POI00000944,PO0005171,PRD00111,103,14538.3
POI00000945,PO0009191,PRD00675,343,9849.43
POI00000946,PO0006896,PRD00446,379,10566.45
POI00000947,PO0003459,PRD00988,183,3859.43
POI00000948,PO0004094,PRD00933,232,4789.52
POI00000949,PO0004058,PRD00731,62,8878.22
POI00000950,PO0006082,PRD00424,289,7036.46
POI00000951,PO0004230,PRD00007,234,9585.73
POI00000952,PO0008165,PRD00858,291,718.7
POI00000953,PO0004489,PRD00574,276,11589.74
POI00000954,PO0004883,PRD00886,172,8868.6
POI00000955,PO0002730,PRD00501,222,4943.69
POI00000956,PO0008059,PRD00526,88,2102.99
POI00000957,PO0008358,PRD00308,379,1994.75
POI00000958,PO0005562,PRD00841,325,13509.77
POI00000959,PO0005535,PRD00112,390,10078.39
POI00000960,PO0004489,PRD00837,400,2785.86
POI00000961,PO0007354,PRD00826,312,9650.03
POI00000962,PO0000676,PRD00274,44,11015.48
POI00000963,PO0007029,PRD00531,429,7772.95
POI00000964,PO0007117,PRD00690,445,2729.55
POI00000965,PO0000572,PRD00171,214,3321.66
POI00000966,PO0007506,PRD00046,494,2330.39
POI00000967,PO0003926,PRD00403,104,560.68
POI00000968,PO0009744,PRD00541,130,2451.94
POI00000969,PO0003100,PRD00642,254,6743.72
POI00000970,PO0002740,PRD00523,312,12097.17
POI00000971,PO0009842,PRD00676,176,4189.18
POI00000972,PO0003562,PRD00476,227,12262.1
POI00000973,PO0001323,PRD00785,438,2141.65
POI00000974,PO0009959,PRD00373,19,5013.81
POI00000975,PO0001646,PRD00121,288,14884.48
POI00000976,PO0003646,PRD00284,69,12033.13
POI00000977,PO0004570,PRD00604,411,14528.53
POI00000978,PO0005596,PRD00772,447,11409.05
POI00000979,PO0006682,PRD00348,448,10382.26
POI00000980,PO0001583,PRD00138,179,9292.5
POI00000981,PO0002370,PRD00339,440,7828.44
POI00000982,PO0000766,PRD00851,473,13602.05
POI00000983,PO0000147,PRD00799,441,14353.99
POI00000984,PO0006846,PRD00447,372,8522.58
POI00000985,PO0000928,PRD00150,42,4175.25
POI00000986,PO0002130,PRD00775,106,1675.87
POI00000987,PO0007478,PRD00974,286,12813.95
POI00000988,PO0003212,PRD00965,472,8131.85
POI00000989,PO0006349,PRD00407,136,2170.82
POI00000990,PO0006883,PRD00561,282,5531.95
POI00000991,PO0005798,PRD00315,24,12650.55
POI00000992,PO0006851,PRD00095,397,11653.35
POI00000993,PO0009338,PRD00040,80,12037.14
POI00000994,PO0003393,PRD00697,252,6403.2
POI00000995,PO0000976,PRD00453,245,5806.99
POI00000996,PO0000358,PRD00979,439,3320.45
POI00000997,PO0003545,PRD00962,390,8264.3
POI00000998,PO0000475,PRD00719,284,9495.01
POI00000999,PO0000701,PRD00043,331,6795.04
POI00001000,PO0005817,PRD00916,302,11381.5
POI00001001,PO0003950,PRD00132,177,14475.18
POI00001002,PO0008145,PRD00174,227,1447.77
POI00001003,PO0000409,PRD00227,356,12974.56
POI00001004,PO0001116,PRD00514,330,4437.98
POI00001005,PO0005565,PRD00354,373,3435.02
POI00001006,PO0000977,PRD00792,398,12139.91
POI00001007,PO0005814,PRD00972,49,3371.24
POI00001008,PO0006685,PRD00177,489,12210.75
POI00001009,PO0004721,PRD00215,174,7543.91
POI00001010,PO0007073,PRD00875,188,6782.11
POI00001011,PO0004031,PRD00625,447,8920.39
POI00001012,PO0002410,PRD00539,386,13947.14
POI00001013,PO0006327,PRD00033,285,12290.88
POI00001014,PO0004501,PRD00851,296,13602.05
POI00001015,PO0000666,PRD00897,378,11763.99
POI00001016,PO0008589,PRD00532,73,4963.16
POI00001017,PO0006658,PRD00338,162,755.93
POI00001018,PO0005935,PRD00206,302,10846.21
POI00001019,PO0004446,PRD00107,320,9087.41
POI00001020,PO0005647,PRD00283,372,14607.96
POI00001021,PO0001560,PRD00093,427,12182.24
POI00001022,PO0000527,PRD00756,133,13812.34
POI00001023,PO0003673,PRD00633,445,8823.37
POI00001024,PO0004600,PRD00427,86,6255.84
POI00001025,PO0003728,PRD00853,249,2077.51
POI00001026,PO0000381,PRD00472,390,12076.82
POI00001027,PO0009355,PRD00028,170,9263.48
POI00001028,PO0007484,PRD00882,126,7275.03
POI00001029,PO0000955,PRD00070,425,12755.67
POI00001030,PO0005188,PRD00329,20,14502.96
POI00001031,PO0003759,PRD00354,221,3435.02
POI00001032,PO0007689,PRD00451,319,11303.64
POI00001033,PO0001599,PRD00642,60,6743.72
POI00001034,PO0005242,PRD00114,459,6866.0
POI00001035,PO0007022,PRD00150,61,4175.25
POI00001036,PO0001183,PRD00746,75,5454.4
POI00001037,PO0002840,PRD00045,103,3578.64
POI00001038,PO0007770,PRD00474,126,4767.61
POI00001039,PO0006122,PRD00322,317,11034.26
POI00001040,PO0009325,PRD00648,327,4835.26
POI00001041,PO0008404,PRD00156,454,1424.79
POI00001042,PO0003204,PRD00227,327,12974.56
POI00001043,PO0006042,PRD00613,137,2658.28
