order_id,customer_id,order_date,order_status
ORD0000561,CUS003512,2026-06-27,Delivered
ORD0000562,CUS002321,2025-10-08,Cancelled
ORD0000563,CUS004780,2025-05-15,Delivered
ORD0000564,CUS004950,2025-05-15,Delivered
ORD0000565,CUS004236,2025-03-19,Delivered
ORD0000566,CUS002313,2025-10-09,Cancelled
ORD0000567,CUS005952,2025-07-16,Processing
ORD0000568,CUS005530,2026-01-26,Shipped
ORD0000569,CUS000206,2026-03-25,Delivered
ORD0000570,CUS002480,2026-02-18,Delivered
ORD0000571,CUS007963,2026-01-01,Cancelled
ORD0000572,CUS002826,2025-09-22,Delivered
ORD0000573,CUS005099,2025-05-08,Delivered
ORD0000574,CUS008791,2025-08-29,Cancelled
ORD0000575,CUS003276,2026-06-09,Processing
ORD0000576,CUS001643,2026-08-04,Delivered
ORD0000577,CUS004281,2026-03-22,Delivered
ORD0000578,CUS008472,2026-02-04,Delivered
ORD0000579,CUS002458,2025-01-11,Shipped
ORD0000580,CUS009090,2026-02-06,Delivered
ORD0000581,CUS009165,2026-05-02,Delivered
ORD0000582,CUS001684,2025-12-20,Delivered
ORD0000583,CUS006950,2026-04-02,Shipped
ORD0000584,CUS004593,2026-03-14,Delivered
ORD0000585,CUS006155,2026-05-19,Cancelled
ORD0000586,CUS009597,2026-07-19,Delivered
ORD0000587,CUS004950,2026-04-13,Delivered
ORD0000588,CUS007095,2026-03-15,Delivered
ORD0000589,CUS000658,2026-01-12,Delivered
ORD0000590,CUS002623,2025-07-07,Delivered
ORD0000591,CUS007454,2026-04-30,Shipped
ORD0000592,CUS004551,2025-11-01,Delivered
ORD0000593,CUS004767,2026-07-12,Delivered
ORD0000594,CUS003985,2025-11-17,Delivered
ORD0000595,CUS007409,2025-10-29,Delivered
ORD0000596,CUS000670,2026-07-26,Cancelled
ORD0000597,CUS008035,2025-02-18,Delivered
ORD0000598,CUS005932,2026-01-31,Delivered
ORD0000599,CUS008557,2025-06-13,Cancelled
ORD0000600,CUS002115,2025-03-21,Delivered
ORD0000601,CUS000758,2025-09-28,Delivered
ORD0000602,CUS006008,2025-10-22,Delivered
ORD0000603,CUS005130,2025-08-21,Cancelled
ORD0000604,CUS008070,2025-06-12,Delivered
ORD0000605,CUS007787,2025-03-05,Cancelled
ORD0000606,CUS008110,2025-05-18,Delivered
ORD0000607,CUS003161,2026-04-11,Delivered
ORD0000608,CUS000778,2025-02-14,Shipped
ORD0000609,CUS000803,2025-05-29,Shipped
ORD0000610,CUS003128,2025-07-16,Delivered
ORD0000611,CUS007960,2025-07-25,Delivered
ORD0000612,CUS000291,2026-04-20,Delivered
ORD0000613,CUS002133,2025-01-29,Delivered
ORD0000614,CUS003197,2025-04-02,Shipped
ORD0000615,CUS008901,2025-07-04,Delivered
ORD0000616,CUS009340,2025-11-13,Delivered
ORD0000617,CUS000161,2025-12-13,Delivered
ORD0000618,CUS007955,2026-03-16,Shipped
ORD0000619,CUS000833,2025-05-06,Delivered
ORD0000620,CUS009762,2026-01-29,Delivered
ORD0000621,CUS004518,2026-07-02,Delivered
ORD0000622,CUS006374,2026-07-11,Delivered
ORD0000623,CUS006249,2026-04-06,Processing
ORD0000624,CUS007093,2025-10-05,Shipped
ORD0000625,CUS000540,2025-05-24,Delivered
ORD0000626,CUS006538,2026-03-08,Delivered
ORD0000627,CUS006575,2025-12-23,Delivered
ORD0000628,CUS004098,2025-11-23,Processing
ORD0000629,CUS007905,2026-05-03,Shipped
ORD0000630,CUS001060,2025-02-08,Delivered
ORD0000631,CUS002367,2025-11-07,Delivered
ORD0000632,CUS007185,2025-08-30,Delivered
ORD0000633,CUS000975,2026-06-26,Delivered
ORD0000634,CUS008679,2025-01-28,Delivered
ORD0000635,CUS005668,2025-12-16,Delivered
ORD0000636,CUS009786,2025-02-27,Delivered
ORD0000637,CUS007780,2025-07-30,Shipped
ORD0000638,CUS003391,2026-02-13,Delivered
ORD0000639,CUS001920,2026-06-12,Processing
ORD0000640,CUS005308,2025-07-10,Delivered
ORD0000641,CUS003172,2025-11-01,Processing
ORD0000642,CUS006436,2025-08-08,Delivered
ORD0000643,CUS008085,2025-06-08,Delivered
ORD0000644,CUS000640,2026-02-27,Delivered
ORD0000645,CUS004039,2026-05-26,Delivered
ORD0000646,CUS006482,2026-04-27,Delivered
ORD0000647,CUS000711,2026-03-06,Shipped
ORD0000648,CUS009977,2025-09-05,Delivered
ORD0000649,CUS007354,2026-03-29,Delivered
ORD0000650,CUS006300,2025-01-15,Delivered
ORD0000651,CUS005516,2026-03-18,Delivered
ORD0000652,CUS003875,2025-12-10,Delivered
ORD0000653,CUS004564,2025-03-08,Delivered
ORD0000654,CUS004485,2026-08-11,Cancelled
ORD0000655,CUS009957,2025-10-02,Delivered
ORD0000656,CUS006370,2025-03-11,Delivered
ORD0000657,CUS000716,2025-03-29,Delivered
ORD0000658,CUS007188,2025-07-11,Shipped
ORD0000659,CUS006825,2026-07-29,Processing
ORD0000660,CUS005316,2025-06-27,Delivered
ORD0000661,CUS007299,2025-12-11,Processing
ORD0000662,CUS001759,2025-11-08,Processing
ORD0000663,CUS000713,2025-09-25,Shipped
ORD0000664,CUS000626,2026-06-18,Delivered
ORD0000665,CUS003804,2026-03-21,Delivered
ORD0000666,CUS000217,2026-03-02,Delivered
ORD0000667,CUS006238,2026-08-20,Delivered
ORD0000668,CUS009270,2025-03-22,Processing
ORD0000669,CUS003239,2025-08-12,Delivered
ORD0000670,CUS004776,2025-09-12,Delivered
ORD0000671,CUS002828,2025-11-27,Shipped
ORD0000672,CUS003598,2026-07-01,Delivered
ORD0000673,CUS006329,2025-07-13,Delivered
ORD0000674,CUS006136,2025-09-21,Delivered
ORD0000675,CUS004948,2026-06-07,Delivered
ORD0000676,CUS006813,2026-08-23,Cancelled
ORD0000677,CUS002591,2025-04-09,Shipped
ORD0000678,CUS001858,2026-06-01,Delivered
ORD0000679,CUS001791,2025-12-02,Cancelled
ORD0000680,CUS004943,2026-01-06,Delivered
ORD0000681,CUS009628,2025-01-19,Delivered
ORD0000682,CUS007191,2025-09-16,Delivered
ORD0000683,CUS008892,2025-01-30,Delivered
ORD0000684,CUS007204,2025-04-12,Delivered
ORD0000685,CUS002545,2025-03-05,Delivered
ORD0000686,CUS002424,2026-06-28,Shipped
ORD0000687,CUS009577,2025-09-29,Processing
ORD0000688,CUS007799,2026-03-25,Delivered
ORD0000689,CUS007999,2025-02-22,Cancelled
ORD0000690,CUS005396,2025-12-24,Delivered
ORD0000691,CUS000300,2025-02-03,Cancelled
ORD0000692,CUS001855,2025-01-20,Delivered
ORD0000693,CUS007304,2026-08-06,Shipped
ORD0000694,CUS007290,2026-03-08,Delivered
ORD0000695,CUS009123,2025-01-08,Delivered
ORD0000696,CUS001345,2026-02-24,Delivered
ORD0000697,CUS001137,2026-02-18,Delivered
ORD0000698,CUS006746,2025-05-26,Delivered
ORD0000699,CUS009536,2025-05-18,Delivered
ORD0000700,CUS006090,2025-12-22,Delivered
ORD0000701,CUS002220,2025-03-10,Delivered
ORD0000702,CUS000482,2026-05-29,Shipped
ORD0000703,CUS001790,2025-06-29,Delivered
ORD0000704,CUS002493,2025-10-09,Delivered
ORD0000705,CUS004791,2026-06-23,Processing
ORD0000706,CUS009602,2026-05-27,Delivered
ORD0000707,CUS002005,2026-05-14,Delivered
ORD0000708,CUS008644,2025-08-04,Delivered
ORD0000709,CUS008842,2025-03-17,Delivered
ORD0000710,CUS004368,2025-01-23,Delivered
ORD0000711,CUS005516,2026-01-21,Delivered
ORD0000712,CUS000698,2026-07-18,Cancelled
ORD0000713,CUS007376,2025-05-18,Processing
ORD0000714,CUS007318,2025-05-21,Delivered
ORD0000715,CUS001731,2025-04-15,Delivered
ORD0000716,CUS002959,2025-05-18,Delivered
ORD0000717,CUS005680,2025-02-11,Cancelled
ORD0000718,CUS008247,2026-06-19,Delivered
ORD0000719,CUS003212,2025-10-26,Delivered
ORD0000720,CUS002760,2026-02-05,Delivered
ORD0000721,CUS003448,2026-01-20,Delivered
ORD0000722,CUS004939,2025-04-03,Shipped
ORD0000723,CUS000451,2026-08-23,Delivered
ORD0000724,CUS008370,2026-04-23,Delivered
ORD0000725,CUS002098,2025-06-13,Delivered
ORD0000726,CUS003870,2025-04-22,Cancelled
ORD0000727,CUS002683,2026-07-12,Cancelled
ORD0000728,CUS003576,2025-05-18,Delivered
ORD0000729,CUS005098,2025-05-05,Cancelled
ORD0000730,CUS001300,2025-07-09,Shipped
ORD0000731,CUS005093,2025-03-23,Delivered
ORD0000732,CUS009536,2026-05-10,Shipped
ORD0000733,CUS000140,2026-04-08,Delivered
ORD0000734,CUS009364,2025-09-21,Processing
ORD0000735,CUS003731,2026-07-01,Delivered
ORD0000736,CUS002850,2025-03-22,Shipped
ORD0000737,CUS000584,2025-01-18,Delivered
ORD0000738,CUS009545,2025-11-18,Shipped
ORD0000739,CUS005079,2025-12-17,Processing
ORD0000740,CUS002735,2025-09-08,Shipped
ORD0000741,CUS001255,2026-06-11,Delivered
ORD0000742,CUS009236,2025-05-14,Shipped
ORD0000743,CUS008551,2025-08-03,Delivered
ORD0000744,CUS001257,2026-06-07,Delivered
ORD0000745,CUS009371,2025-01-04,Delivered
ORD0000746,CUS008643,2025-03-24,Delivered
ORD0000747,CUS004606,2026-04-07,Delivered
ORD0000748,CUS000075,2025-07-02,Delivered
ORD0000749,CUS000855,2025-01-07,Delivered
ORD0000750,CUS007964,2025-04-14,Delivered
ORD0000751,CUS006853,2025-03-04,Processing
ORD0000752,CUS009352,2026-07-12,Delivered
ORD0000753,CUS000916,2025-06-01,Shipped
ORD0000754,CUS002832,2025-03-23,Delivered
ORD0000755,CUS001439,2026-06-07,Processing
ORD0000756,CUS000565,2026-03-02,Delivered
ORD0000757,CUS002815,2026-04-21,Delivered
ORD0000758,CUS009409,2026-06-16,Delivered
ORD0000759,CUS000525,2026-04-20,Processing
ORD0000760,CUS001216,2026-04-11,Delivered
ORD0000761,CUS009119,2026-05-31,Processing
ORD0000762,CUS005738,2025-01-19,Delivered
ORD0000763,CUS006975,2025-02-27,Delivered
ORD0000764,CUS003824,2026-01-06,Processing
ORD0000765,CUS000377,2025-10-14,Cancelled
ORD0000766,CUS007135,2025-02-21,Shipped
ORD0000767,CUS001126,2026-05-20,Delivered
ORD0000768,CUS007494,2026-04-11,Delivered
ORD0000769,CUS009278,2026-04-01,Delivered
ORD0000770,CUS003442,2025-12-05,Delivered
ORD0000771,CUS007009,2025-04-06,Delivered
ORD0000772,CUS008846,2025-04-07,Shipped
ORD0000773,CUS001818,2026-02-21,Delivered
ORD0000774,CUS002821,2025-10-13,Shipped
ORD0000775,CUS009446,2025-04-29,Delivered
ORD0000776,CUS003957,2025-07-04,Delivered
ORD0000777,CUS004835,2025-02-22,Processing
ORD0000778,CUS002569,2025-10-09,Delivered
ORD0000779,CUS009036,2026-08-19,Delivered
ORD0000780,CUS001671,2026-04-25,Delivered
ORD0000781,CUS002043,2026-02-22,Shipped
ORD0000782,CUS007592,2025-04-30,Delivered
ORD0000783,CUS001533,2025-02-07,Shipped
ORD0000784,CUS002571,2025-01-21,Shipped
ORD0000785,CUS007786,2025-03-03,Processing
ORD0000786,CUS007155,2025-08-25,Delivered
ORD0000787,CUS007756,2026-02-16,Delivered
ORD0000788,CUS005429,2025-04-29,Delivered
ORD0000789,CUS000702,2026-05-10,Delivered
ORD0000790,CUS003763,2025-07-15,Delivered
ORD0000791,CUS005138,2026-07-14,Delivered
ORD0000792,CUS008135,2025-03-15,Delivered
ORD0000793,CUS002436,2025-08-24,Delivered
ORD0000794,CUS009657,2026-05-12,Delivered
ORD0000795,CUS003135,2025-01-30,Delivered
ORD0000796,CUS003589,2025-12-19,Delivered
ORD0000797,CUS001922,2025-05-04,Delivered
ORD0000798,CUS000763,2026-01-04,Delivered
ORD0000799,CUS009892,2025-02-01,Delivered
ORD0000800,CUS009663,2025-04-21,Delivered
ORD0000801,CUS004479,2026-06-24,Delivered
ORD0000802,CUS007087,2026-06-20,Processing
ORD0000803,CUS001366,2025-04-07,Delivered
ORD0000804,CUS005347,2025-04-10,Delivered
ORD0000805,CUS007622,2026-06-17,Delivered
ORD0000806,CUS009666,2025-03-29,Delivered
ORD0000807,CUS004158,2025-04-05,Delivered
ORD0000808,CUS009509,2025-12-16,Shipped
ORD0000809,CUS009959,2025-08-24,Delivered
ORD0000810,CUS006171,2026-01-04,Delivered
ORD0000811,CUS004958,2025-08-20,Delivered
ORD0000812,CUS004516,2025-11-26,Delivered
ORD0000813,CUS001860,2026-02-05,Delivered
ORD0000814,CUS003149,2026-03-04,Delivered
ORD0000815,CUS007270,2025-02-18,Delivered
ORD0000816,CUS007628,2025-08-27,Delivered
ORD0000817,CUS000587,2025-12-19,Delivered
ORD0000818,CUS001045,2026-06-15,Delivered
ORD0000819,CUS000202,2026-07-06,Shipped
ORD0000820,CUS008862,2026-04-12,Delivered
ORD0000821,CUS006993,2025-08-20,Delivered
ORD0000822,CUS001046,2026-06-24,Delivered
ORD0000823,CUS004962,2025-10-25,Delivered
ORD0000824,CUS005823,2026-02-11,Delivered
ORD0000825,CUS003640,2026-01-09,Delivered
ORD0000826,CUS000720,2025-03-10,Delivered
ORD0000827,CUS007011,2025-05-20,Cancelled
ORD0000828,CUS007266,2026-07-27,Delivered
ORD0000829,CUS002993,2025-11-14,Shipped
ORD0000830,CUS001161,2026-05-01,Delivered
ORD0000831,CUS001029,2025-10-07,Delivered
ORD0000832,CUS005730,2025-06-30,Cancelled
ORD0000833,CUS006643,2025-05-15,Delivered
ORD0000834,CUS009978,2025-12-20,Delivered
ORD0000835,CUS004516,2026-05-23,Delivered
ORD0000836,CUS001077,2026-04-08,Delivered
ORD0000837,CUS006765,2025-12-08,Delivered
ORD0000838,CUS004630,2026-03-04,Delivered
ORD0000839,CUS007285,2026-08-15,Shipped
ORD0000840,CUS005423,2025-06-13,Delivered
ORD0000841,CUS003102,2025-06-23,Processing
ORD0000842,CUS002266,2025-06-02,Delivered
ORD0000843,CUS008544,2025-07-12,Delivered
ORD0000844,CUS001197,2026-08-21,Processing
ORD0000845,CUS009512,2025-05-20,Delivered
ORD0000846,CUS007210,2025-10-16,Delivered
ORD0000847,CUS005128,2025-04-18,Cancelled
ORD0000848,CUS002434,2025-02-07,Delivered
ORD0000849,CUS001903,2025-09-10,Delivered
ORD0000850,CUS009657,2025-11-13,Delivered
ORD0000851,CUS009314,2025-02-27,Delivered
ORD0000852,CUS007240,2025-11-06,Delivered
ORD0000853,CUS004264,2026-05-10,Shipped
ORD0000854,CUS008347,2025-04-10,Delivered
ORD0000855,CUS009278,2025-07-27,Delivered
ORD0000856,CUS001833,2026-01-14,Shipped
ORD0000857,CUS006992,2025-01-07,Delivered
ORD0000858,CUS002903,2026-04-08,Delivered
ORD0000859,CUS001201,2025-10-31,Delivered
ORD0000860,CUS009979,2026-03-01,Delivered
ORD0000861,CUS007492,2025-08-17,Shipped
ORD0000862,CUS007591,2026-07-25,Shipped
ORD0000863,CUS007735,2026-03-01,Delivered
ORD0000864,CUS006378,2025-10-07,Shipped
ORD0000865,CUS000033,2026-03-28,Delivered
ORD0000866,CUS007957,2026-04-18,Delivered
ORD0000867,CUS009600,2026-07-22,Delivered
ORD0000868,CUS000458,2025-05-20,Delivered
ORD0000869,CUS008405,2025-02-26,Delivered
ORD0000870,CUS006448,2025-09-17,Processing
ORD0000871,CUS008186,2025-10-25,Delivered
ORD0000872,CUS007243,2025-09-11,Delivered
ORD0000873,CUS005985,2026-02-01,Delivered
ORD0000874,CUS007521,2026-06-10,Processing
ORD0000875,CUS001400,2025-07-17,Delivered
ORD0000876,CUS002955,2025-08-09,Delivered
ORD0000877,CUS007697,2025-11-18,Delivered
ORD0000878,CUS004765,2025-10-08,Delivered
ORD0000879,CUS001965,2025-11-16,Cancelled
ORD0000880,CUS008789,2025-07-30,Delivered
ORD0000881,CUS006121,2025-04-24,Processing
ORD0000882,CUS006881,2026-01-31,Delivered
ORD0000883,CUS003860,2026-05-28,Delivered
ORD0000884,CUS000562,2025-05-29,Delivered
ORD0000885,CUS000063,2025-10-26,Cancelled
ORD0000886,CUS006328,2026-06-14,Cancelled
ORD0000887,CUS000550,2026-03-29,Cancelled
ORD0000888,CUS008661,2026-04-27,Delivered
ORD0000889,CUS001782,2025-02-16,Shipped
ORD0000890,CUS009912,2026-06-11,Delivered
ORD0000891,CUS007998,2026-05-10,Delivered
ORD0000892,CUS004163,2025-01-23,Delivered
ORD0000893,CUS002617,2026-07-25,Delivered
ORD0000894,CUS001737,2026-05-17,Delivered
ORD0000895,CUS002657,2025-03-16,Delivered
ORD0000896,CUS000231,2026-05-21,Delivered
ORD0000897,CUS003350,2026-04-22,Delivered
ORD0000898,CUS003914,2026-03-12,Delivered
ORD0000899,CUS000929,2025-07-11,Delivered
ORD0000900,CUS002668,2026-02-12,Shipped
ORD0000901,CUS002817,2025-06-24,Delivered
ORD0000902,CUS009527,2026-06-03,Cancelled
ORD0000903,CUS001304,2026-04-13,Delivered
ORD0000904,CUS003476,2025-04-17,Shipped
ORD0000905,CUS006890,2025-01-27,Delivered
ORD0000906,CUS009824,2026-02-01,Delivered
ORD0000907,CUS001797,2026-02-19,Delivered
ORD0000908,CUS007072,2026-08-16,Delivered
ORD0000909,CUS006239,2026-03-25,Delivered
ORD0000910,CUS008023,2025-06-27,Delivered
ORD0000911,CUS001051,2025-04-07,Shipped
ORD0000912,CUS002847,2026-03-20,Shipped
ORD0000913,CUS005957,2026-02-21,Delivered
ORD0000914,CUS000891,2026-08-18,Delivered
ORD0000915,CUS002648,2026-04-01,Delivered
ORD0000916,CUS002262,2025-04-24,Cancelled
ORD0000917,CUS002304,2026-04-08,Delivered
ORD0000918,CUS002021,2025-03-29,Shipped
ORD0000919,CUS000312,2026-03-31,Processing
ORD0000920,CUS007516,2026-02-17,Shipped
ORD0000921,CUS007026,2025-08-13,Delivered
ORD0000922,CUS004141,2026-05-02,Delivered
ORD0000923,CUS009080,2026-08-05,Delivered
ORD0000924,CUS007999,2025-09-23,Delivered
ORD0000925,CUS001512,2026-06-17,Delivered
ORD0000926,CUS004584,2026-04-04,Delivered
ORD0000927,CUS008879,2025-01-10,Delivered
ORD0000928,CUS001851,2025-12-23,Processing
ORD0000929,CUS001735,2025-05-12,Delivered
ORD0000930,CUS008395,2025-05-10,Shipped
ORD0000931,CUS007699,2026-05-03,Processing
ORD0000932,CUS004362,2025-01-13,Delivered
ORD0000933,CUS001659,2026-05-30,Delivered
ORD0000934,CUS009960,2026-01-11,Delivered
ORD0000935,CUS008072,2025-05-09,Shipped
ORD0000936,CUS002381,2026-07-23,Shipped
ORD0000937,CUS003829,2026-01-02,Delivered
ORD0000938,CUS009231,2025-08-09,Shipped
ORD0000939,CUS008053,2026-07-31,Delivered
ORD0000940,CUS008217,2026-08-16,Delivered
ORD0000941,CUS004358,2026-03-07,Processing
ORD0000942,CUS001109,2025-06-12,Delivered
ORD0000943,CUS002190,2025-03-24,Processing
ORD0000944,CUS000113,2026-02-05,Delivered
ORD0000945,CUS002213,2026-08-25,Shipped
ORD0000946,CUS007852,2026-06-25,Shipped
ORD0000947,CUS005758,2026-05-14,Delivered
ORD0000948,CUS009183,2025-07-15,Delivered
ORD0000949,CUS007011,2025-08-06,Cancelled
ORD0000950,CUS002570,2026-04-24,Delivered
ORD0000951,CUS005032,2026-03-08,Shipped
ORD0000952,CUS006802,2025-06-15,Delivered
ORD0000953,CUS000455,2026-04-06,Delivered
ORD0000954,CUS002179,2025-03-31,Delivered
ORD0000955,CUS002242,2025-07-26,Delivered
ORD0000956,CUS004387,2026-05-13,Delivered
ORD0000957,CUS007500,2025-09-03,Delivered
ORD0000958,CUS006654,2025-03-16,Shipped
ORD0000959,CUS007951,2025-05-26,Shipped
ORD0000960,CUS007878,2026-02-15,Delivered
ORD0000961,CUS005040,2026-06-26,Shipped
ORD0000962,CUS005167,2026-06-19,Delivered
ORD0000963,CUS001929,2026-01-29,Delivered
ORD0000964,CUS000383,2025-08-23,Delivered
ORD0000965,CUS000727,2026-02-15,Delivered
ORD0000966,CUS008127,2025-06-07,Delivered
ORD0000967,CUS005465,2025-05-27,Delivered
ORD0000968,CUS005812,2025-05-01,Delivered
ORD0000969,CUS009700,2026-02-25,Delivered
ORD0000970,CUS004268,2025-02-23,Delivered
ORD0000971,CUS009086,2026-06-17,Delivered
ORD0000972,CUS007031,2025-03-15,Delivered
ORD0000973,CUS005972,2025-12-13,Processing
ORD0000974,CUS006542,2025-01-02,Cancelled
ORD0000975,CUS002411,2025-08-11,Delivered
ORD0000976,CUS003716,2026-03-17,Delivered
ORD0000977,CUS005495,2026-05-02,Delivered
ORD0000978,CUS003029,2025-10-28,Delivered
ORD0000979,CUS002595,2026-03-06,Delivered
ORD0000980,CUS006375,2026-05-09,Delivered
ORD0000981,CUS000912,2025-07-06,Delivered
ORD0000982,CUS008466,2026-01-20,Processing
ORD0000983,CUS005503,2025-07-29,Cancelled
ORD0000984,CUS008607,2025-09-23,Shipped
ORD0000985,CUS000892,2026-05-10,Shipped
ORD0000986,CUS000299,2025-05-28,Delivered
ORD0000987,CUS001068,2026-04-28,Delivered
ORD0000988,CUS006176,2025-02-14,Shipped
ORD0000989,CUS000367,2025-11-10,Delivered
ORD0000990,CUS005006,2026-02-27,Delivered
ORD0000991,CUS006308,2025-04-19,Delivered
ORD0000992,CUS002149,2026-05-23,Delivered
ORD0000993,CUS008796,2025-10-21,Shipped
ORD0000994,CUS001632,2026-05-23,Shipped
ORD0000995,CUS006059,2025-11-20,Shipped
ORD0000996,CUS008059,2025-01-18,Delivered
ORD0000997,CUS009470,2026-03-01,Delivered
ORD0000998,CUS009377,2026-01-21,Delivered
ORD0000999,CUS009092,2025-07-07,Delivered
ORD0001000,CUS005089,2025-05-03,Delivered
ORD0001001,CUS001012,2025-06-20,Shipped
ORD0001002,CUS006563,2025-10-17,Shipped
ORD0001003,CUS005298,2026-01-10,Delivered
ORD0001004,CUS001223,2025-03-23,Delivered
ORD0001005,CUS002902,2026-03-13,Delivered
ORD0001006,CUS005422,2025-05-22,Delivered
ORD0001007,CUS009771,2026-03-09,Delivered
ORD0001008,CUS002203,2025-06-10,Delivered
ORD0001009,CUS004556,2025-11-06,Delivered
ORD0001010,CUS008900,2025-04-10,Processing
ORD0001011,CUS008567,2025-03-08,Shipped
ORD0001012,CUS006378,2025-02-13,Delivered
ORD0001013,CUS009150,2026-01-05,Cancelled
ORD0001014,CUS006675,2026-01-27,Delivered
ORD0001015,CUS001909,2025-06-05,Delivered
ORD0001016,CUS003643,2025-03-20,Shipped
ORD0001017,CUS005938,2026-01-26,Delivered
ORD0001018,CUS001478,2026-05-06,Delivered
ORD0001019,CUS008328,2025-06-24,Processing
ORD0001020,CUS000194,2026-04-30,Delivered
ORD0001021,CUS007771,2025-09-14,Delivered
ORD0001022,CUS009253,2025-03-14,Delivered
ORD0001023,CUS003727,2025-10-31,Delivered
ORD0001024,CUS008845,2025-02-23,Delivered
ORD0001025,CUS006682,2025-02-23,Delivered
ORD0001026,CUS008531,2025-05-24,Shipped
ORD0001027,CUS005368,2025-08-26,Delivered
ORD0001028,CUS003016,2026-05-09,Delivered
ORD0001029,CUS003571,2026-04-24,Delivered
ORD0001030,CUS002994,2025-03-27,Delivered
ORD0001031,CUS009550,2025-03-07,Delivered
ORD0001032,CUS005490,2025-12-10,Delivered
ORD0001033,CUS004722,2025-08-08,Delivered
ORD0001034,CUS006948,2025-05-03,Delivered
ORD0001035,CUS002914,2026-03-01,Delivered
ORD0001036,CUS005350,2025-02-16,Delivered
ORD0001037,CUS000712,2026-02-06,Delivered
ORD0001038,CUS008439,2025-01-04,Shipped
ORD0001039,CUS004977,2026-07-16,Delivered
ORD0001040,CUS001264,2025-03-12,Delivered
ORD0001041,CUS000473,2025-05-02,Delivered
ORD0001042,CUS002535,2025-04-03,Delivered
ORD0001043,CUS005494,2026-01-20,Processing
ORD0001044,CUS004167,2026-01-14,Processing
ORD0001045,CUS007308,2025-06-04,Delivered
ORD0001046,CUS001059,2025-04-04,Delivered
ORD0001047,CUS005863,2025-02-23,Delivered
ORD0001048,CUS008784,2025-05-20,Processing
ORD0001049,CUS007075,2026-04-29,Delivered
ORD0001050,CUS000351,2026-06-04,Processing
ORD0001051,CUS004133,2025-01-26,Shipped
ORD0001052,CUS000454,2025-11-25,Delivered
ORD0001053,CUS001791,2025-12-10,Shipped
ORD0001054,CUS004805,2026-05-29,Cancelled
ORD0001055,CUS001537,2026-01-29,Delivered
ORD0001056,CUS009164,2025-07-26,Delivered
ORD0001057,CUS002744,2025-04-20,Delivered
ORD0001058,CUS004295,2025-08-02,Delivered
ORD0001059,CUS003752,2026-07-26,Delivered
ORD0001060,CUS000544,2026-03-02,Delivered
ORD0001061,CUS006023,2025-06-29,Delivered
ORD0001062,CUS005627,2025-10-02,Processing
ORD0001063,CUS009772,2026-08-01,Shipped
ORD0001064,CUS003019,2026-04-03,Delivered
ORD0001065,CUS008013,2026-02-26,Delivered
ORD0001066,CUS005675,2025-02-08,Shipped
ORD0001067,CUS004747,2026-02-25,Delivered
ORD0001068,CUS003160,2025-10-18,Processing
ORD0001069,CUS000533,2025-05-30,Delivered
ORD0001070,CUS001527,2026-07-09,Delivered
ORD0001071,CUS009755,2026-03-13,Delivered
ORD0001072,CUS004034,2026-02-25,Delivered
ORD0001073,CUS007105,2026-08-02,Shipped
ORD0001074,CUS001525,2025-04-04,Delivered
ORD0001075,CUS000139,2025-11-29,Shipped
ORD0001076,CUS004226,2025-01-08,Delivered
