inventory_id,warehouse_id,product_id,quantity,reserved_quantity,last_updated
INV0000513,WH002,PRD00963,887,35,2026-07-08
INV0000514,WH002,PRD00357,1195,8,2026-07-11
INV0000515,WH002,PRD00386,647,27,2026-07-21
INV0000516,WH002,PRD00404,50,73,2026-08-01
INV0000517,WH002,PRD00014,543,25,2026-07-02
INV0000518,WH002,PRD00789,719,9,2026-07-06
INV0000519,WH002,PRD00906,1066,35,2026-07-31
INV0000520,WH002,PRD00855,775,26,2026-07-13
INV0000521,WH002,PRD00220,314,76,2026-07-10
INV0000522,WH002,PRD00802,527,51,2026-07-21
INV0000523,WH002,PRD00020,201,26,2026-07-28
INV0000524,WH002,PRD00907,933,10,2026-07-31
INV0000525,WH002,PRD00654,70,38,2026-07-13
INV0000526,WH002,PRD00175,1193,13,2026-07-05
INV0000527,WH002,PRD00067,354,54,2026-07-08
INV0000528,WH002,PRD00708,573,30,2026-07-02
INV0000529,WH002,PRD00725,1057,33,2026-07-08
INV0000530,WH002,PRD00103,966,3,2026-07-09
INV0000531,WH002,PRD00740,1148,12,2026-07-14
INV0000532,WH002,PRD00727,324,2,2026-07-21
INV0000533,WH002,PRD00004,99,77,2026-07-29
INV0000534,WH002,PRD00273,784,27,2026-07-25
INV0000535,WH002,PRD00181,1160,19,2026-07-11
INV0000536,WH002,PRD00194,499,50,2026-07-28
INV0000537,WH002,PRD00133,650,74,2026-07-25
INV0000538,WH002,PRD00661,274,70,2026-07-19
INV0000539,WH002,PRD00010,739,62,2026-07-09
INV0000540,WH002,PRD00623,245,14,2026-07-10
INV0000541,WH002,PRD00639,345,37,2026-07-14
INV0000542,WH002,PRD00373,221,17,2026-07-16
INV0000543,WH002,PRD00966,433,0,2026-07-04
INV0000544,WH002,PRD00603,54,54,2026-07-27
INV0000545,WH002,PRD00027,489,68,2026-07-29
INV0000546,WH002,PRD00290,1049,27,2026-07-03
INV0000547,WH002,PRD00407,348,34,2026-07-21
INV0000548,WH002,PRD00730,237,53,2026-07-17
INV0000549,WH002,PRD00385,1168,11,2026-07-17
INV0000550,WH002,PRD00851,921,51,2026-07-29
INV0000551,WH002,PRD00735,1173,55,2026-08-01
INV0000552,WH002,PRD00365,1006,79,2026-07-07
INV0000553,WH002,PRD00857,174,12,2026-07-17
INV0000554,WH002,PRD00494,288,78,2026-07-02
INV0000555,WH002,PRD00095,305,30,2026-07-25
INV0000556,WH002,PRD00154,668,72,2026-07-29
INV0000557,WH002,PRD00097,509,26,2026-07-21
INV0000558,WH002,PRD00316,422,10,2026-07-04
INV0000559,WH002,PRD00082,764,31,2026-07-21
INV0000560,WH002,PRD00406,884,21,2026-07-10
INV0000561,WH002,PRD00613,1112,58,2026-07-09
INV0000562,WH002,PRD00946,281,39,2026-07-21
INV0000563,WH002,PRD00185,45,34,2026-07-10
INV0000564,WH002,PRD00723,57,73,2026-07-24
INV0000565,WH002,PRD00274,212,34,2026-07-07
INV0000566,WH002,PRD00237,914,63,2026-07-30
INV0000567,WH002,PRD00467,878,70,2026-07-27
INV0000568,WH002,PRD00364,1089,78,2026-07-15
INV0000569,WH002,PRD00879,354,9,2026-07-15
INV0000570,WH002,PRD00915,263,37,2026-07-23
INV0000571,WH002,PRD00248,790,70,2026-07-27
INV0000572,WH002,PRD00072,198,51,2026-07-26
INV0000573,WH002,PRD00936,768,16,2026-07-13
INV0000574,WH002,PRD00271,999,0,2026-07-26
INV0000575,WH002,PRD00062,1071,55,2026-07-05
INV0000576,WH002,PRD00854,583,56,2026-07-04
INV0000577,WH002,PRD00229,472,18,2026-07-10
INV0000578,WH002,PRD00914,332,27,2026-07-04
INV0000579,WH002,PRD00738,284,17,2026-07-24
INV0000580,WH002,PRD00015,325,55,2026-07-26
INV0000581,WH002,PRD00734,927,71,2026-07-09
INV0000582,WH002,PRD00117,439,50,2026-07-16
INV0000583,WH002,PRD00104,160,20,2026-07-22
INV0000584,WH002,PRD00987,514,13,2026-07-23
INV0000585,WH002,PRD00700,701,17,2026-07-03
INV0000586,WH002,PRD00664,1067,62,2026-07-02
INV0000587,WH002,PRD00904,1108,35,2026-07-17
INV0000588,WH002,PRD00302,711,78,2026-08-01
INV0000589,WH002,PRD00951,568,33,2026-07-18
INV0000590,WH002,PRD00970,579,11,2026-07-18
INV0000591,WH002,PRD00092,868,39,2026-07-26
INV0000592,WH002,PRD00394,559,34,2026-07-30
INV0000593,WH002,PRD00931,7,44,2026-07-18
INV0000594,WH002,PRD00260,1200,38,2026-07-11
INV0000595,WH002,PRD00051,68,49,2026-07-10
INV0000596,WH002,PRD00893,658,23,2026-07-08
INV0000597,WH002,PRD00497,716,27,2026-07-27
INV0000598,WH002,PRD00279,1185,31,2026-07-12
INV0000599,WH002,PRD00278,262,34,2026-07-23
INV0000600,WH002,PRD00916,550,68,2026-07-08
INV0000601,WH002,PRD00296,475,35,2026-07-09
INV0000602,WH002,PRD00102,766,15,2026-07-14
INV0000603,WH002,PRD00903,755,40,2026-07-03
INV0000604,WH002,PRD00050,10,70,2026-07-12
INV0000605,WH002,PRD00500,920,61,2026-07-22
INV0000606,WH002,PRD00193,540,63,2026-07-28
INV0000607,WH002,PRD00345,1113,15,2026-07-09
INV0000608,WH002,PRD00941,659,57,2026-08-01
INV0000609,WH002,PRD00084,876,54,2026-07-27
INV0000610,WH002,PRD00047,709,0,2026-07-29
INV0000611,WH002,PRD00026,878,22,2026-07-27
INV0000612,WH002,PRD00448,53,38,2026-07-26
INV0000613,WH002,PRD00299,918,56,2026-07-29
INV0000614,WH002,PRD00147,530,78,2026-07-05
INV0000615,WH002,PRD00132,584,70,2026-07-03
INV0000616,WH002,PRD00342,974,21,2026-07-23
INV0000617,WH002,PRD00690,1060,32,2026-07-14
INV0000618,WH002,PRD00481,264,54,2026-07-29
INV0000619,WH002,PRD00369,713,22,2026-07-03
INV0000620,WH002,PRD00685,1062,30,2026-08-01
INV0000621,WH002,PRD00599,660,54,2026-07-15
INV0000622,WH002,PRD00783,273,6,2026-07-05
INV0000623,WH002,PRD00850,1146,6,2026-07-16
INV0000624,WH002,PRD00418,359,2,2026-07-09
INV0000625,WH002,PRD00085,970,64,2026-07-05
INV0000626,WH002,PRD00859,8,76,2026-07-16
INV0000627,WH002,PRD00054,1053,23,2026-07-27
INV0000628,WH002,PRD00813,73,74,2026-07-06
INV0000629,WH002,PRD00571,264,45,2026-07-27
INV0000630,WH002,PRD00537,235,0,2026-07-12
INV0000631,WH002,PRD00818,560,18,2026-07-26
INV0000632,WH002,PRD00269,707,33,2026-07-17
INV0000633,WH002,PRD00366,1156,10,2026-07-26
INV0000634,WH002,PRD00457,101,20,2026-07-17
INV0000635,WH002,PRD00405,1189,16,2026-07-14
INV0000636,WH002,PRD00287,1188,1,2026-07-27
INV0000637,WH002,PRD00788,645,11,2026-08-01
INV0000638,WH002,PRD00771,31,21,2026-07-27
INV0000639,WH002,PRD00515,981,76,2026-07-15
INV0000640,WH002,PRD00247,278,46,2026-07-06
INV0000641,WH002,PRD00245,949,73,2026-07-07
INV0000642,WH002,PRD00753,1168,65,2026-07-04
INV0000643,WH002,PRD00225,1076,31,2026-07-22
INV0000644,WH002,PRD00422,513,27,2026-07-27
INV0000645,WH002,PRD00135,883,4,2026-07-25
INV0000646,WH002,PRD00573,364,21,2026-07-23
INV0000647,WH002,PRD00122,100,70,2026-08-01
INV0000648,WH002,PRD00241,958,60,2026-07-12
INV0000649,WH002,PRD00558,65,1,2026-07-25
INV0000650,WH002,PRD00726,985,68,2026-07-29
INV0000651,WH002,PRD00217,1004,13,2026-07-07
INV0000652,WH002,PRD00986,710,6,2026-07-04
INV0000653,WH002,PRD00990,777,69,2026-07-22
INV0000654,WH002,PRD00935,303,37,2026-07-20
INV0000655,WH002,PRD00016,27,64,2026-07-16
INV0000656,WH002,PRD00799,1151,74,2026-07-21
INV0000657,WH002,PRD00006,1179,20,2026-07-02
INV0000658,WH002,PRD00190,102,69,2026-07-22
INV0000659,WH002,PRD00640,239,45,2026-07-30
INV0000660,WH002,PRD00323,382,17,2026-07-12
INV0000661,WH002,PRD00198,1044,53,2026-07-03
INV0000662,WH002,PRD00040,784,5,2026-08-01
INV0000663,WH002,PRD00948,1172,74,2026-07-13
INV0000664,WH002,PRD00068,935,37,2026-07-14
INV0000665,WH002,PRD00721,574,14,2026-07-29
INV0000666,WH002,PRD00929,905,14,2026-07-21
INV0000667,WH002,PRD00833,1193,7,2026-07-25
INV0000668,WH002,PRD00901,830,37,2026-07-06
INV0000669,WH002,PRD00141,1025,62,2026-07-25
INV0000670,WH002,PRD00391,965,16,2026-07-10
INV0000671,WH002,PRD00375,704,78,2026-07-11
INV0000672,WH002,PRD00115,43,13,2026-07-28
INV0000673,WH002,PRD00239,647,77,2026-07-14
INV0000674,WH002,PRD00474,872,64,2026-07-24
INV0000675,WH002,PRD00297,1067,26,2026-07-24
INV0000676,WH002,PRD00446,469,17,2026-07-14
INV0000677,WH002,PRD00890,904,69,2026-07-03
INV0000678,WH002,PRD00612,873,80,2026-07-17
INV0000679,WH002,PRD00213,152,42,2026-07-23
INV0000680,WH002,PRD00080,377,72,2026-07-10
INV0000681,WH002,PRD00035,695,79,2026-07-03
INV0000682,WH002,PRD00504,663,62,2026-07-30
INV0000683,WH002,PRD00959,1190,38,2026-07-18
INV0000684,WH002,PRD00145,1017,6,2026-07-31
INV0000685,WH002,PRD00470,957,11,2026-07-13
INV0000686,WH002,PRD00313,170,6,2026-07-25
INV0000687,WH002,PRD00223,750,24,2026-07-25
INV0000688,WH002,PRD00796,822,28,2026-07-04
INV0000689,WH002,PRD00925,715,79,2026-07-28
INV0000690,WH002,PRD00208,234,80,2026-07-03
INV0000691,WH002,PRD00575,962,22,2026-07-26
INV0000692,WH002,PRD00032,544,1,2026-07-02
INV0000693,WH002,PRD00519,693,80,2026-07-30
INV0000694,WH002,PRD00816,763,41,2026-07-15
INV0000695,WH002,PRD00610,1112,55,2026-07-19
INV0000696,WH002,PRD00078,507,14,2026-07-11
INV0000697,WH002,PRD00786,557,28,2026-07-15
INV0000698,WH002,PRD00679,954,7,2026-07-20
INV0000699,WH002,PRD00516,225,8,2026-07-22
INV0000700,WH002,PRD00787,622,18,2026-07-05
INV0000701,WH002,PRD00709,237,14,2026-07-05
INV0000702,WH002,PRD00356,1068,64,2026-07-13
INV0000703,WH002,PRD00995,692,78,2026-07-24
INV0000704,WH002,PRD00121,234,79,2026-07-28
INV0000705,WH002,PRD00760,791,41,2026-07-11
INV0000706,WH002,PRD00606,1189,42,2026-07-29
INV0000707,WH002,PRD00817,974,26,2026-07-25
INV0000708,WH002,PRD00608,806,49,2026-07-19
INV0000709,WH002,PRD00584,625,70,2026-07-29
INV0000710,WH002,PRD00945,570,28,2026-07-30
INV0000711,WH002,PRD00188,446,57,2026-07-04
INV0000712,WH002,PRD00235,540,2,2026-07-08
INV0000713,WH002,PRD00128,1,11,2026-07-14
INV0000714,WH002,PRD00402,1119,7,2026-07-04
INV0000715,WH002,PRD00918,239,13,2026-08-01
INV0000716,WH002,PRD00822,839,31,2026-07-15
INV0000717,WH002,PRD00960,337,23,2026-07-24
INV0000718,WH002,PRD00577,555,30,2026-07-27
INV0000719,WH002,PRD00101,787,44,2026-07-08
INV0000720,WH002,PRD00894,543,72,2026-07-06
INV0000721,WH002,PRD00328,643,10,2026-07-11
INV0000722,WH002,PRD00853,1052,77,2026-07-12
INV0000723,WH002,PRD00559,1026,15,2026-07-12
INV0000724,WH002,PRD00479,1186,62,2026-07-16
INV0000725,WH002,PRD00127,676,41,2026-07-30
INV0000726,WH002,PRD00582,921,76,2026-07-29
INV0000727,WH002,PRD00867,709,36,2026-07-05
INV0000728,WH002,PRD00477,488,51,2026-07-14
INV0000729,WH002,PRD00336,1142,5,2026-07-04
INV0000730,WH002,PRD00521,437,34,2026-07-21
INV0000731,WH002,PRD00729,525,68,2026-07-02
INV0000732,WH002,PRD00821,419,3,2026-07-23
INV0000733,WH002,PRD00179,558,6,2026-07-16
INV0000734,WH002,PRD00227,95,77,2026-07-04
INV0000735,WH002,PRD00863,142,4,2026-07-02
INV0000736,WH002,PRD00520,11,53,2026-07-14
INV0000737,WH002,PRD00262,667,51,2026-07-13
INV0000738,WH002,PRD00706,1107,11,2026-07-13
INV0000739,WH002,PRD00724,1097,27,2026-07-26
INV0000740,WH002,PRD00471,390,10,2026-07-20
INV0000741,WH002,PRD00533,963,75,2026-07-02
INV0000742,WH002,PRD00055,344,49,2026-07-07
INV0000743,WH002,PRD00805,788,36,2026-08-01
INV0000744,WH002,PRD00583,486,6,2026-07-18
INV0000745,WH002,PRD00824,710,0,2026-07-22
INV0000746,WH002,PRD00513,1154,73,2026-07-14
INV0000747,WH002,PRD00312,55,55,2026-07-24
INV0000748,WH002,PRD00444,42,66,2026-07-29
INV0000749,WH002,PRD00059,123,48,2026-07-18
INV0000750,WH002,PRD00110,225,7,2026-07-14
INV0000751,WH002,PRD00029,214,56,2026-07-13
INV0000752,WH002,PRD00212,769,47,2026-07-29
INV0000753,WH002,PRD00852,36,41,2026-07-13
INV0000754,WH002,PRD00367,332,3,2026-07-15
INV0000755,WH002,PRD00109,783,42,2026-07-26
INV0000756,WH002,PRD00591,1021,37,2026-07-14
INV0000757,WH002,PRD00769,556,45,2026-07-10
INV0000758,WH002,PRD00077,731,68,2026-07-26
INV0000759,WH002,PRD00462,385,10,2026-07-16
INV0000760,WH002,PRD00996,746,55,2026-07-20
INV0000761,WH002,PRD00270,680,32,2026-07-04
INV0000762,WH002,PRD00564,1156,31,2026-07-24
INV0000763,WH002,PRD00199,946,65,2026-07-29
INV0000764,WH002,PRD00325,302,52,2026-07-16
INV0000765,WH002,PRD00224,1122,65,2026-07-09
INV0000766,WH002,PRD00376,254,0,2026-07-17
INV0000767,WH002,PRD00151,1142,48,2026-07-10
INV0000768,WH002,PRD00891,488,22,2026-07-31
INV0000769,WH002,PRD00421,165,76,2026-07-18
INV0000770,WH002,PRD00615,81,80,2026-07-06
INV0000771,WH002,PRD00655,446,2,2026-07-17
INV0000772,WH002,PRD00593,1075,15,2026-07-18
INV0000773,WH002,PRD00319,867,16,2026-07-25
INV0000774,WH002,PRD00387,353,41,2026-07-22
INV0000775,WH002,PRD00806,1087,69,2026-07-29
INV0000776,WH002,PRD00182,173,79,2026-07-12
INV0000777,WH002,PRD00531,238,21,2026-07-09
INV0000778,WH002,PRD00882,900,59,2026-07-19
INV0000779,WH002,PRD00415,201,46,2026-07-05
INV0000780,WH002,PRD00950,195,69,2026-08-01
INV0000781,WH002,PRD00001,921,64,2026-07-05
INV0000782,WH002,PRD00697,544,39,2026-07-28
INV0000783,WH002,PRD00324,539,49,2026-07-18
INV0000784,WH002,PRD00164,890,2,2026-07-31
INV0000785,WH002,PRD00778,520,17,2026-07-07
INV0000786,WH002,PRD00967,706,77,2026-07-18
INV0000787,WH002,PRD00949,842,40,2026-07-17
INV0000788,WH002,PRD00523,189,23,2026-07-22
INV0000789,WH002,PRD00362,525,38,2026-07-05
INV0000790,WH002,PRD00965,716,69,2026-07-23
INV0000791,WH002,PRD00687,902,72,2026-07-11
INV0000792,WH002,PRD00399,722,11,2026-07-13
INV0000793,WH002,PRD00152,800,8,2026-07-24
INV0000794,WH002,PRD00377,1174,78,2026-08-01
INV0000795,WH002,PRD00985,136,33,2026-08-01
INV0000796,WH002,PRD00409,43,42,2026-07-23
INV0000797,WH002,PRD00741,615,39,2026-07-05
INV0000798,WH002,PRD00045,1170,54,2026-07-27
INV0000799,WH002,PRD00452,766,18,2026-07-06
INV0000800,WH002,PRD00590,224,53,2026-07-21
INV0000801,WH002,PRD00770,504,70,2026-07-04
INV0000802,WH002,PRD00819,935,27,2026-07-07
INV0000803,WH002,PRD00397,1192,6,2026-07-18
INV0000804,WH002,PRD00703,826,49,2026-07-09
INV0000805,WH002,PRD00714,823,62,2026-07-21
INV0000806,WH002,PRD00034,310,32,2026-07-12
INV0000807,WH002,PRD00503,609,23,2026-08-01
INV0000808,WH002,PRD00254,492,13,2026-07-06
INV0000809,WH002,PRD00228,656,61,2026-07-14
INV0000810,WH002,PRD00761,1011,1,2026-07-20
INV0000811,WH002,PRD00371,710,71,2026-07-30
INV0000812,WH002,PRD00037,209,16,2026-07-24
INV0000813,WH002,PRD00846,755,7,2026-07-07
INV0000814,WH002,PRD00370,968,56,2026-07-15
INV0000815,WH002,PRD00119,478,55,2026-07-25
INV0000816,WH002,PRD00295,670,5,2026-07-11
INV0000817,WH002,PRD00511,863,65,2026-07-31
INV0000818,WH002,PRD00620,210,72,2026-07-28
INV0000819,WH002,PRD00060,299,58,2026-07-29
INV0000820,WH002,PRD00780,856,53,2026-07-27
INV0000821,WH002,PRD00908,422,77,2026-07-12
INV0000822,WH002,PRD00022,468,45,2026-07-27
INV0000823,WH002,PRD00272,859,0,2026-07-30
INV0000824,WH002,PRD00755,944,80,2026-07-02
INV0000825,WH002,PRD00864,916,22,2026-07-05
INV0000826,WH002,PRD00130,853,43,2026-07-22
INV0000827,WH002,PRD00112,1034,8,2026-07-06
INV0000828,WH002,PRD00011,417,16,2026-07-07
INV0000829,WH002,PRD00974,890,12,2026-07-26
INV0000830,WH002,PRD00978,687,33,2026-07-02
INV0000831,WH002,PRD00815,279,57,2026-07-03
INV0000832,WH002,PRD00597,11,10,2026-07-11
INV0000833,WH002,PRD00454,1128,16,2026-07-26
INV0000834,WH002,PRD00048,414,16,2026-07-12
INV0000835,WH002,PRD00202,117,6,2026-07-27
INV0000836,WH002,PRD00866,664,28,2026-07-31
INV0000837,WH002,PRD00983,564,51,2026-07-17
INV0000838,WH002,PRD00831,632,2,2026-07-08
INV0000839,WH002,PRD00600,928,12,2026-07-15
INV0000840,WH002,PRD00777,762,28,2026-07-25
INV0000841,WH002,PRD00880,231,9,2026-07-22
INV0000842,WH002,PRD00641,826,37,2026-07-10
INV0000843,WH002,PRD00280,1038,28,2026-07-22
INV0000844,WH002,PRD00310,849,22,2026-07-02
INV0000845,WH002,PRD00410,1137,58,2026-07-22
INV0000846,WH002,PRD00161,395,13,2026-07-08
INV0000847,WH002,PRD00598,1042,33,2026-07-15
INV0000848,WH002,PRD00538,484,30,2026-07-20
INV0000849,WH002,PRD00633,589,72,2026-07-28
INV0000850,WH002,PRD00580,226,44,2026-07-28
INV0000851,WH002,PRD00414,849,32,2026-07-21
INV0000852,WH002,PRD00378,1066,59,2026-07-08
INV0000853,WH002,PRD00856,129,48,2026-07-20
INV0000854,WH002,PRD00964,397,78,2026-07-26
INV0000855,WH002,PRD00954,96,26,2026-07-28
INV0000856,WH002,PRD00484,329,12,2026-07-19
INV0000857,WH002,PRD00361,1130,65,2026-07-31
INV0000858,WH002,PRD00222,955,0,2026-07-29
INV0000859,WH002,PRD00017,1048,19,2026-07-05
INV0000860,WH002,PRD00480,171,42,2026-07-22
INV0000861,WH002,PRD00437,1002,33,2026-07-07
INV0000862,WH002,PRD00840,179,17,2026-07-02
INV0000863,WH002,PRD00008,753,12,2026-07-27
INV0000864,WH002,PRD00917,212,69,2026-07-15
INV0000865,WH002,PRD00485,390,24,2026-07-23
INV0000866,WH002,PRD00417,31,9,2026-07-17
INV0000867,WH002,PRD00489,1177,9,2026-07-14
INV0000868,WH002,PRD00396,622,34,2026-07-10
INV0000869,WH002,PRD00400,700,80,2026-07-21
INV0000870,WH002,PRD00611,969,55,2026-07-09
INV0000871,WH002,PRD00249,795,74,2026-07-08
INV0000872,WH002,PRD00823,771,19,2026-07-21
INV0000873,WH002,PRD00919,412,52,2026-07-18
INV0000874,WH002,PRD00693,211,13,2026-07-17
INV0000875,WH002,PRD00126,251,17,2026-07-31
INV0000876,WH002,PRD00013,467,39,2026-07-21
INV0000877,WH002,PRD00791,982,34,2026-07-29
INV0000878,WH002,PRD00828,910,43,2026-07-20
INV0000879,WH002,PRD00498,705,79,2026-07-09
INV0000880,WH002,PRD00257,353,26,2026-08-01
INV0000881,WH002,PRD00018,96,16,2026-07-27
INV0000882,WH002,PRD00057,599,22,2026-07-28
INV0000883,WH002,PRD00178,473,57,2026-07-30
INV0000884,WH002,PRD00482,824,49,2026-07-23
INV0000885,WH002,PRD00160,466,27,2026-07-11
INV0000886,WH002,PRD00430,394,45,2026-07-03
INV0000887,WH002,PRD00528,173,76,2026-07-13
INV0000888,WH002,PRD00998,924,80,2026-07-09
INV0000889,WH002,PRD00618,327,8,2026-07-30
INV0000890,WH002,PRD00340,140,40,2026-07-28
INV0000891,WH002,PRD00877,331,56,2026-07-08
INV0000892,WH002,PRD00246,17,78,2026-07-03
INV0000893,WH002,PRD00784,1184,27,2026-07-09
INV0000894,WH002,PRD00775,113,53,2026-07-07
INV0000895,WH002,PRD00644,964,54,2026-07-12
INV0000896,WH002,PRD00056,525,16,2026-07-31
INV0000897,WH002,PRD00731,238,11,2026-07-17
INV0000898,WH002,PRD00214,502,9,2026-07-31
INV0000899,WH002,PRD00334,159,5,2026-07-13
INV0000900,WH002,PRD00349,234,3,2026-07-02
INV0000901,WH002,PRD00332,537,50,2026-07-31
INV0000902,WH002,PRD00669,98,42,2026-07-27
INV0000903,WH002,PRD00662,95,39,2026-07-14
INV0000904,WH002,PRD00797,697,49,2026-07-04
INV0000905,WH002,PRD00069,855,68,2026-07-07
INV0000906,WH002,PRD00913,820,44,2026-07-30
INV0000907,WH002,PRD00318,42,25,2026-07-15
INV0000908,WH002,PRD00555,733,26,2026-07-17
INV0000909,WH002,PRD00315,371,17,2026-07-18
INV0000910,WH002,PRD00926,1084,29,2026-07-06
INV0000911,WH002,PRD00236,1174,23,2026-07-09
INV0000912,WH002,PRD00928,16,21,2026-07-22
INV0000913,WH002,PRD00205,439,23,2026-07-23
INV0000914,WH002,PRD00556,548,67,2026-07-15
INV0000915,WH002,PRD00447,1114,2,2026-07-17
INV0000916,WH002,PRD00957,838,76,2026-07-06
INV0000917,WH002,PRD00702,892,45,2026-07-18
INV0000918,WH002,PRD00187,968,51,2026-07-22
INV0000919,WH002,PRD00982,638,27,2026-07-14
INV0000920,WH002,PRD00499,721,76,2026-07-02
INV0000921,WH002,PRD00848,336,70,2026-07-14
INV0000922,WH002,PRD00408,204,32,2026-07-19
INV0000923,WH002,PRD00636,483,9,2026-07-27
INV0000924,WH002,PRD00510,605,43,2026-07-11
INV0000925,WH002,PRD00090,484,33,2026-07-18
INV0000926,WH002,PRD00339,535,74,2026-07-10
INV0000927,WH002,PRD00745,134,9,2026-07-20
INV0000928,WH002,PRD00171,69,65,2026-07-24
INV0000929,WH002,PRD00379,953,69,2026-07-11
INV0000930,WH002,PRD00343,246,71,2026-07-27
INV0000931,WH002,PRD00354,296,20,2026-07-26
INV0000932,WH002,PRD00895,545,34,2026-07-12
INV0000933,WH002,PRD00383,1173,37,2026-07-24
INV0000934,WH002,PRD00508,929,38,2026-07-15
INV0000935,WH002,PRD00330,622,67,2026-07-21
INV0000936,WH002,PRD00530,809,79,2026-07-07
INV0000937,WH002,PRD00258,635,38,2026-07-22
INV0000938,WH002,PRD00742,164,33,2026-07-27
INV0000939,WH002,PRD00071,241,80,2026-07-21
INV0000940,WH002,PRD00947,949,17,2026-07-13
INV0000941,WH002,PRD00632,1200,11,2026-07-24
INV0000942,WH002,PRD00962,271,48,2026-07-10
INV0000943,WH002,PRD00123,113,61,2026-07-30
INV0000944,WH002,PRD00803,449,25,2026-07-07
INV0000945,WH002,PRD00469,1186,10,2026-07-24
INV0000946,WH002,PRD00622,479,68,2026-07-28
INV0000947,WH002,PRD00546,902,51,2026-07-07
INV0000948,WH002,PRD00465,576,50,2026-07-29
INV0000949,WH002,PRD00557,270,27,2026-07-09
INV0000950,WH002,PRD00977,720,41,2026-07-24
INV0000951,WH002,PRD00568,751,18,2026-07-04
INV0000952,WH002,PRD00869,686,73,2026-07-08
INV0000953,WH002,PRD00701,228,26,2026-07-18
INV0000954,WH002,PRD00757,353,1,2026-07-06
INV0000955,WH002,PRD00934,846,59,2026-07-18
INV0000956,WH002,PRD00155,445,7,2026-07-02
INV0000957,WH002,PRD00634,943,71,2026-08-01
INV0000958,WH002,PRD00834,493,78,2026-07-13
INV0000959,WH002,PRD00514,437,32,2026-07-20
INV0000960,WH002,PRD00675,1145,50,2026-07-27
INV0000961,WH002,PRD00766,104,61,2026-07-22
INV0000962,WH002,PRD00226,434,72,2026-07-29
INV0000963,WH002,PRD00956,178,74,2026-07-02
INV0000964,WH002,PRD00870,389,70,2026-07-03
INV0000965,WH002,PRD00432,323,66,2026-07-03
INV0000966,WH002,PRD00459,1155,10,2026-07-16
INV0000967,WH002,PRD00676,431,41,2026-08-01
INV0000968,WH002,PRD00174,906,30,2026-07-13
INV0000969,WH002,PRD00838,1024,38,2026-07-15
INV0000970,WH002,PRD00496,659,43,2026-08-01
INV0000971,WH002,PRD00473,743,4,2026-07-20
INV0000972,WH002,PRD00532,1043,15,2026-07-21
INV0000973,WH002,PRD00264,192,11,2026-07-24
INV0000974,WH002,PRD00038,848,17,2026-07-18
INV0000975,WH002,PRD00544,1028,42,2026-07-20
INV0000976,WH002,PRD00250,833,20,2026-07-30
INV0000977,WH002,PRD00876,961,50,2026-07-03
INV0000978,WH002,PRD00007,331,59,2026-07-04
INV0000979,WH002,PRD00768,362,39,2026-07-25
INV0000980,WH002,PRD00665,1035,15,2026-07-02
INV0000981,WH002,PRD00674,624,34,2026-07-05
INV0000982,WH002,PRD00210,742,52,2026-07-05
INV0000983,WH002,PRD00883,718,10,2026-07-10
INV0000984,WH002,PRD00552,549,75,2026-07-13
INV0000985,WH002,PRD00303,926,43,2026-07-26
INV0000986,WH002,PRD00425,71,8,2026-07-23
INV0000987,WH002,PRD00681,531,49,2026-07-09
INV0000988,WH002,PRD00527,435,31,2026-07-15
INV0000989,WH002,PRD00810,535,41,2026-07-22
INV0000990,WH002,PRD00671,581,42,2026-07-07
INV0000991,WH002,PRD00429,6,11,2026-07-28
INV0000992,WH002,PRD00526,291,17,2026-07-30
INV0000993,WH002,PRD00975,1067,64,2026-07-23
INV0000994,WH002,PRD00058,1146,12,2026-07-26
INV0000995,WH002,PRD00089,161,16,2026-07-31
INV0000996,WH002,PRD00233,732,77,2026-07-25
INV0000997,WH002,PRD00189,114,70,2026-07-14
INV0000998,WH002,PRD00285,1065,79,2026-07-10
INV0000999,WH002,PRD00569,479,3,2026-07-14
INV0001000,WH002,PRD00820,311,23,2026-07-28
INV0001001,WH003,PRD00224,81,21,2026-07-10
INV0001002,WH003,PRD00001,632,8,2026-07-07
INV0001003,WH003,PRD00703,1023,54,2026-07-19
INV0001004,WH003,PRD00153,898,5,2026-07-06
INV0001005,WH003,PRD00798,827,67,2026-07-26
INV0001006,WH003,PRD00384,1121,20,2026-07-15
INV0001007,WH003,PRD00473,337,48,2026-07-10
INV0001008,WH003,PRD00561,837,57,2026-07-23
INV0001009,WH003,PRD00528,123,2,2026-07-11
INV0001010,WH003,PRD00192,14,76,2026-07-02
INV0001011,WH003,PRD00066,984,62,2026-07-25
INV0001012,WH003,PRD00077,671,37,2026-07-14
INV0001013,WH003,PRD00835,838,23,2026-07-21
INV0001014,WH003,PRD00394,716,75,2026-08-01
INV0001015,WH003,PRD00422,236,18,2026-07-30
INV0001016,WH003,PRD00064,445,46,2026-07-22
INV0001017,WH003,PRD00340,386,6,2026-07-29
INV0001018,WH003,PRD00675,331,43,2026-07-25
INV0001019,WH003,PRD00087,517,25,2026-07-19
INV0001020,WH003,PRD00432,529,49,2026-07-19
INV0001021,WH003,PRD00713,1190,28,2026-07-18
INV0001022,WH003,PRD00430,126,54,2026-07-17
