return_id,order_id,product_id,return_date,quantity,reason
RET0001744,ORD0048010,PRD00769,2026-01-19,2,Defective
RET0001745,ORD0045549,PRD00417,2025-11-02,3,Late Delivery
RET0001746,ORD0029432,PRD00072,2025-02-26,2,Late Delivery
RET0001747,ORD0003152,PRD00797,2026-06-12,3,Changed Mind
RET0001748,ORD0024517,PRD00426,2025-05-16,2,Changed Mind
RET0001749,ORD0017368,PRD00558,2025-01-16,2,Damaged
RET0001750,ORD0022489,PRD00958,2025-06-04,2,Late Delivery
RET0001751,ORD0009394,PRD00517,2026-01-09,2,Late Delivery
RET0001752,ORD0046751,PRD00962,2025-06-28,1,Defective
RET0001753,ORD0004257,PRD00533,2025-02-15,3,Changed Mind
RET0001754,ORD0006736,PRD00956,2025-01-10,1,Damaged
RET0001755,ORD0042799,PRD00912,2025-07-17,2,Size/Compatibility
RET0001756,ORD0049036,PRD00646,2026-02-09,2,Wrong Product
RET0001757,ORD0047946,PRD00192,2026-04-06,1,Size/Compatibility
RET0001758,ORD0009978,PRD00314,2025-02-01,1,Changed Mind
RET0001759,ORD0014679,PRD00952,2025-08-11,1,Defective
RET0001760,ORD0040189,PRD00717,2026-02-06,1,Late Delivery
RET0001761,ORD0028829,PRD00754,2026-04-12,3,Late Delivery
RET0001762,ORD0018935,PRD00509,2026-08-26,1,Changed Mind
RET0001763,ORD0041296,PRD00158,2025-04-11,3,Size/Compatibility
RET0001764,ORD0004176,PRD00050,2025-03-10,2,Late Delivery
RET0001765,ORD0022907,PRD00729,2026-03-06,2,Size/Compatibility
RET0001766,ORD0018676,PRD00519,2025-03-18,3,Wrong Product
RET0001767,ORD0020201,PRD00840,2025-10-02,2,Size/Compatibility
RET0001768,ORD0014904,PRD00505,2025-06-06,2,Changed Mind
RET0001769,ORD0029925,PRD00006,2026-04-14,2,Size/Compatibility
RET0001770,ORD0022498,PRD00648,2025-05-11,3,Wrong Product
RET0001771,ORD0015789,PRD00010,2026-02-22,3,Changed Mind
RET0001772,ORD0047725,PRD00580,2026-03-21,3,Wrong Product
RET0001773,ORD0045265,PRD00024,2025-04-24,3,Changed Mind
RET0001774,ORD0020564,PRD00907,2025-04-15,2,Damaged
RET0001775,ORD0033855,PRD00564,2026-02-01,2,Changed Mind
RET0001776,ORD0048018,PRD00945,2026-07-25,1,Changed Mind
RET0001777,ORD0009547,PRD00933,2026-06-11,1,Damaged
RET0001778,ORD0020001,PRD00717,2025-07-27,3,Changed Mind
RET0001779,ORD0006627,PRD00821,2026-01-10,1,Changed Mind
RET0001780,ORD0016554,PRD00149,2025-05-09,2,Size/Compatibility
RET0001781,ORD0018915,PRD00134,2026-01-06,1,Damaged
RET0001782,ORD0013285,PRD00810,2025-01-28,3,Damaged
RET0001783,ORD0007894,PRD00548,2025-10-18,3,Size/Compatibility
RET0001784,ORD0004394,PRD00436,2026-02-19,1,Changed Mind
RET0001785,ORD0008082,PRD00576,2025-02-26,3,Wrong Product
RET0001786,ORD0022014,PRD00715,2026-07-30,1,Late Delivery
RET0001787,ORD0016286,PRD00542,2025-11-06,1,Late Delivery
RET0001788,ORD0047271,PRD00884,2026-07-17,2,Damaged
RET0001789,ORD0022396,PRD00898,2025-12-08,3,Defective
RET0001790,ORD0007028,PRD00094,2025-03-31,3,Damaged
RET0001791,ORD0044244,PRD00764,2025-09-01,3,Size/Compatibility
RET0001792,ORD0048621,PRD00029,2025-04-08,1,Damaged
RET0001793,ORD0028785,PRD00760,2025-03-09,2,Defective
RET0001794,ORD0014362,PRD00558,2026-07-10,3,Damaged
RET0001795,ORD0031861,PRD00001,2026-04-26,1,Size/Compatibility
RET0001796,ORD0037843,PRD00184,2025-12-27,1,Late Delivery
RET0001797,ORD0034597,PRD00989,2025-05-13,2,Size/Compatibility
RET0001798,ORD0039525,PRD00293,2025-12-27,3,Wrong Product
RET0001799,ORD0034465,PRD00145,2026-01-28,1,Late Delivery
RET0001800,ORD0045945,PRD00886,2025-04-13,1,Damaged
RET0001801,ORD0046511,PRD00631,2026-04-11,1,Changed Mind
RET0001802,ORD0003528,PRD00742,2026-04-25,1,Damaged
RET0001803,ORD0031183,PRD00831,2026-05-07,3,Late Delivery
RET0001804,ORD0049065,PRD00539,2025-04-26,1,Changed Mind
RET0001805,ORD0016192,PRD00984,2026-07-17,1,Wrong Product
RET0001806,ORD0027048,PRD00965,2025-01-08,1,Changed Mind
RET0001807,ORD0006392,PRD00603,2026-05-13,1,Late Delivery
RET0001808,ORD0016502,PRD00145,2026-06-10,1,Late Delivery
RET0001809,ORD0028568,PRD00881,2025-12-16,1,Damaged
RET0001810,ORD0000238,PRD00413,2026-04-04,1,Damaged
RET0001811,ORD0010858,PRD00965,2025-09-04,1,Defective
RET0001812,ORD0032142,PRD00213,2025-07-19,3,Damaged
RET0001813,ORD0044821,PRD00175,2026-02-10,2,Damaged
RET0001814,ORD0040672,PRD00377,2025-10-22,3,Changed Mind
RET0001815,ORD0024942,PRD00731,2026-04-27,3,Size/Compatibility
RET0001816,ORD0047349,PRD00948,2026-07-29,2,Changed Mind
RET0001817,ORD0037806,PRD00869,2025-04-05,1,Size/Compatibility
RET0001818,ORD0046472,PRD00320,2026-04-05,1,Late Delivery
RET0001819,ORD0045471,PRD00469,2025-06-19,3,Wrong Product
RET0001820,ORD0026732,PRD00519,2025-09-11,2,Defective
RET0001821,ORD0017759,PRD00046,2026-05-26,2,Damaged
RET0001822,ORD0003637,PRD00374,2026-07-17,2,Changed Mind
RET0001823,ORD0001992,PRD00405,2025-10-05,2,Late Delivery
RET0001824,ORD0015239,PRD00155,2025-11-25,2,Wrong Product
RET0001825,ORD0010390,PRD00391,2026-01-10,2,Late Delivery
RET0001826,ORD0044296,PRD00597,2025-05-20,2,Changed Mind
RET0001827,ORD0028439,PRD00437,2025-02-22,3,Damaged
RET0001828,ORD0023779,PRD00099,2025-12-02,3,Size/Compatibility
RET0001829,ORD0032432,PRD00229,2025-08-14,2,Defective
RET0001830,ORD0009752,PRD00513,2026-05-13,2,Damaged
RET0001831,ORD0007663,PRD00501,2025-05-17,1,Defective
RET0001832,ORD0039191,PRD00843,2025-05-06,1,Size/Compatibility
RET0001833,ORD0010009,PRD00368,2026-07-06,2,Size/Compatibility
RET0001834,ORD0030789,PRD00442,2026-03-26,1,Damaged
RET0001835,ORD0035308,PRD00732,2025-07-26,1,Size/Compatibility
RET0001836,ORD0041742,PRD00743,2025-08-06,3,Wrong Product
RET0001837,ORD0033059,PRD00392,2026-01-31,2,Wrong Product
RET0001838,ORD0008691,PRD00195,2025-08-09,2,Defective
RET0001839,ORD0015765,PRD00659,2025-04-18,2,Changed Mind
RET0001840,ORD0029384,PRD00584,2025-10-25,1,Changed Mind
RET0001841,ORD0013082,PRD00336,2025-05-30,3,Changed Mind
RET0001842,ORD0035456,PRD00903,2026-07-23,3,Defective
RET0001843,ORD0025729,PRD00041,2026-05-17,1,Size/Compatibility
RET0001844,ORD0009068,PRD00496,2026-02-22,3,Size/Compatibility
RET0001845,ORD0007423,PRD00409,2026-07-29,2,Defective
RET0001846,ORD0021119,PRD00853,2026-03-01,2,Late Delivery
RET0001847,ORD0036154,PRD00863,2026-05-15,3,Size/Compatibility
RET0001848,ORD0001010,PRD00461,2025-08-23,3,Late Delivery
RET0001849,ORD0030488,PRD00262,2025-12-20,1,Size/Compatibility
RET0001850,ORD0008763,PRD00178,2026-04-04,3,Changed Mind
RET0001851,ORD0040451,PRD00734,2025-08-24,1,Changed Mind
RET0001852,ORD0031331,PRD00140,2026-02-28,3,Changed Mind
RET0001853,ORD0017656,PRD00315,2025-06-10,1,Wrong Product
RET0001854,ORD0003129,PRD00624,2025-04-13,3,Damaged
RET0001855,ORD0014513,PRD00160,2025-12-04,1,Changed Mind
RET0001856,ORD0047688,PRD00002,2025-08-12,1,Damaged
RET0001857,ORD0017186,PRD00161,2025-10-21,3,Changed Mind
RET0001858,ORD0019027,PRD00131,2025-03-03,3,Defective
RET0001859,ORD0004191,PRD00240,2026-07-18,2,Damaged
RET0001860,ORD0012248,PRD00560,2025-03-08,3,Changed Mind
RET0001861,ORD0001710,PRD00925,2025-06-02,1,Late Delivery
RET0001862,ORD0049239,PRD00604,2026-06-27,1,Late Delivery
RET0001863,ORD0035162,PRD00512,2025-03-21,2,Changed Mind
RET0001864,ORD0010335,PRD00347,2026-01-28,2,Damaged
RET0001865,ORD0028239,PRD00326,2025-05-05,2,Size/Compatibility
RET0001866,ORD0016679,PRD00742,2026-01-09,2,Size/Compatibility
RET0001867,ORD0038829,PRD00845,2025-01-04,1,Damaged
RET0001868,ORD0043569,PRD00216,2026-01-17,1,Wrong Product
RET0001869,ORD0024736,PRD00907,2026-02-04,2,Changed Mind
RET0001870,ORD0012712,PRD00199,2026-03-13,1,Defective
RET0001871,ORD0013234,PRD00101,2026-02-12,3,Wrong Product
RET0001872,ORD0021471,PRD00096,2025-07-11,2,Wrong Product
RET0001873,ORD0012494,PRD00029,2026-07-29,3,Wrong Product
RET0001874,ORD0030487,PRD00936,2025-11-05,2,Changed Mind
RET0001875,ORD0003766,PRD00679,2025-08-19,2,Wrong Product
RET0001876,ORD0044727,PRD00873,2025-05-13,2,Late Delivery
RET0001877,ORD0019536,PRD00260,2026-02-12,3,Defective
RET0001878,ORD0005660,PRD00908,2025-07-26,1,Changed Mind
RET0001879,ORD0044754,PRD00613,2025-10-18,1,Late Delivery
RET0001880,ORD0030762,PRD00123,2025-09-18,2,Wrong Product
RET0001881,ORD0027091,PRD00678,2026-08-15,3,Damaged
RET0001882,ORD0022521,PRD00267,2025-12-27,3,Changed Mind
RET0001883,ORD0040894,PRD00402,2026-06-02,2,Wrong Product
RET0001884,ORD0032068,PRD00841,2025-02-28,1,Wrong Product
RET0001885,ORD0017093,PRD00200,2025-09-18,1,Late Delivery
RET0001886,ORD0044820,PRD00901,2025-10-12,1,Damaged
RET0001887,ORD0019851,PRD00929,2025-01-03,2,Defective
RET0001888,ORD0034181,PRD00255,2026-06-02,2,Defective
RET0001889,ORD0001896,PRD00057,2025-09-26,1,Changed Mind
RET0001890,ORD0014082,PRD00118,2025-03-13,3,Late Delivery
RET0001891,ORD0013577,PRD00981,2025-11-15,3,Damaged
RET0001892,ORD0021575,PRD00940,2026-07-08,2,Wrong Product
RET0001893,ORD0010363,PRD00699,2025-01-28,1,Changed Mind
RET0001894,ORD0032106,PRD00605,2026-04-24,1,Wrong Product
RET0001895,ORD0030473,PRD00189,2025-06-20,1,Defective
RET0001896,ORD0046552,PRD00998,2026-03-13,1,Defective
RET0001897,ORD0014542,PRD00506,2025-11-26,2,Late Delivery
RET0001898,ORD0037291,PRD00035,2025-01-25,1,Wrong Product
RET0001899,ORD0017611,PRD00224,2025-08-28,3,Wrong Product
RET0001900,ORD0018318,PRD00257,2026-08-01,3,Defective
RET0001901,ORD0024949,PRD00843,2026-03-19,3,Changed Mind
RET0001902,ORD0016143,PRD00911,2025-11-12,3,Changed Mind
RET0001903,ORD0022171,PRD00954,2025-10-26,1,Damaged
RET0001904,ORD0019574,PRD00978,2026-01-15,2,Size/Compatibility
RET0001905,ORD0009362,PRD00604,2025-04-28,2,Damaged
RET0001906,ORD0043821,PRD00633,2025-04-06,2,Damaged
RET0001907,ORD0001069,PRD00810,2026-07-06,1,Wrong Product
RET0001908,ORD0035180,PRD00029,2026-02-02,2,Wrong Product
RET0001909,ORD0031084,PRD00878,2025-03-09,2,Size/Compatibility
RET0001910,ORD0014456,PRD00140,2026-01-16,1,Late Delivery
RET0001911,ORD0049800,PRD00614,2025-01-08,3,Damaged
RET0001912,ORD0023662,PRD00925,2025-05-17,1,Defective
RET0001913,ORD0043930,PRD00450,2025-12-20,3,Size/Compatibility
RET0001914,ORD0017905,PRD00877,2026-02-21,2,Damaged
RET0001915,ORD0008454,PRD00934,2026-01-13,1,Changed Mind
RET0001916,ORD0001999,PRD00435,2025-07-18,3,Wrong Product
RET0001917,ORD0033099,PRD00006,2026-04-04,1,Late Delivery
RET0001918,ORD0048032,PRD00245,2026-07-07,3,Damaged
RET0001919,ORD0014443,PRD00206,2025-03-02,1,Late Delivery
RET0001920,ORD0004125,PRD00430,2025-09-19,2,Defective
RET0001921,ORD0036014,PRD00220,2026-04-10,2,Late Delivery
RET0001922,ORD0020831,PRD00483,2026-02-08,2,Damaged
RET0001923,ORD0012325,PRD00125,2025-07-20,1,Size/Compatibility
RET0001924,ORD0037609,PRD00042,2026-03-16,3,Damaged
RET0001925,ORD0029454,PRD00144,2025-08-23,1,Changed Mind
RET0001926,ORD0032688,PRD00542,2025-02-11,3,Defective
RET0001927,ORD0021441,PRD00052,2026-07-08,1,Defective
RET0001928,ORD0025553,PRD00605,2025-07-17,1,Defective
RET0001929,ORD0044073,PRD00969,2025-08-23,2,Defective
RET0001930,ORD0019417,PRD00157,2025-03-26,1,Damaged
RET0001931,ORD0001015,PRD00890,2025-03-29,3,Defective
RET0001932,ORD0041989,PRD00495,2025-12-07,3,Damaged
RET0001933,ORD0044396,PRD00454,2025-07-24,1,Damaged
RET0001934,ORD0038976,PRD00344,2026-05-15,3,Damaged
RET0001935,ORD0039160,PRD00234,2025-09-11,3,Size/Compatibility
RET0001936,ORD0023104,PRD00107,2026-01-30,3,Changed Mind
RET0001937,ORD0035980,PRD00074,2026-05-27,1,Damaged
RET0001938,ORD0004434,PRD00582,2026-02-16,2,Changed Mind
RET0001939,ORD0036215,PRD00497,2025-06-02,1,Changed Mind
RET0001940,ORD0030835,PRD00312,2025-11-29,3,Size/Compatibility
RET0001941,ORD0029538,PRD00591,2025-10-08,1,Defective
RET0001942,ORD0004446,PRD00073,2026-04-19,2,Changed Mind
RET0001943,ORD0046444,PRD00560,2025-08-13,3,Defective
RET0001944,ORD0012844,PRD00054,2026-08-10,3,Size/Compatibility
RET0001945,ORD0030694,PRD00224,2025-04-25,3,Late Delivery
RET0001946,ORD0028199,PRD00182,2026-08-05,1,Wrong Product
RET0001947,ORD0021542,PRD00052,2026-07-02,2,Wrong Product
RET0001948,ORD0022023,PRD00736,2025-11-27,3,Changed Mind
RET0001949,ORD0035564,PRD00074,2025-10-23,1,Defective
RET0001950,ORD0041762,PRD00382,2025-12-29,3,Defective
RET0001951,ORD0010928,PRD00065,2026-07-03,2,Size/Compatibility
RET0001952,ORD0010545,PRD00196,2025-11-10,3,Damaged
RET0001953,ORD0030422,PRD00157,2025-09-01,3,Size/Compatibility
RET0001954,ORD0004124,PRD00070,2026-04-16,3,Changed Mind
RET0001955,ORD0033719,PRD00737,2025-05-08,3,Damaged
RET0001956,ORD0044242,PRD00605,2025-03-20,2,Wrong Product
RET0001957,ORD0016781,PRD00093,2026-05-12,2,Wrong Product
RET0001958,ORD0037216,PRD00237,2025-12-29,1,Defective
RET0001959,ORD0024881,PRD00843,2025-07-19,1,Damaged
RET0001960,ORD0004649,PRD00072,2026-02-26,3,Defective
RET0001961,ORD0020451,PRD00584,2026-02-10,3,Size/Compatibility
RET0001962,ORD0009120,PRD00356,2026-07-30,1,Wrong Product
RET0001963,ORD0027296,PRD00217,2026-01-03,1,Late Delivery
RET0001964,ORD0030902,PRD00948,2025-04-20,3,Late Delivery
RET0001965,ORD0022721,PRD00610,2025-09-25,1,Damaged
RET0001966,ORD0041642,PRD00884,2025-08-09,3,Changed Mind
RET0001967,ORD0000182,PRD00965,2026-03-25,1,Late Delivery
RET0001968,ORD0010602,PRD00327,2025-03-15,1,Size/Compatibility
RET0001969,ORD0008402,PRD00801,2026-01-25,2,Changed Mind
RET0001970,ORD0004069,PRD00853,2025-03-12,1,Late Delivery
RET0001971,ORD0017831,PRD00633,2025-10-16,1,Defective
RET0001972,ORD0044887,PRD00645,2026-06-18,2,Damaged
RET0001973,ORD0017517,PRD00860,2025-07-06,2,Defective
RET0001974,ORD0013047,PRD00213,2025-05-13,3,Size/Compatibility
RET0001975,ORD0016695,PRD00161,2025-06-13,2,Late Delivery
RET0001976,ORD0003993,PRD00643,2025-04-29,2,Wrong Product
RET0001977,ORD0023477,PRD00468,2025-11-20,1,Defective
RET0001978,ORD0031850,PRD00257,2025-06-30,1,Damaged
RET0001979,ORD0012921,PRD00718,2026-01-03,3,Changed Mind
RET0001980,ORD0021240,PRD00912,2026-02-05,2,Damaged
RET0001981,ORD0006484,PRD00747,2025-07-13,1,Wrong Product
RET0001982,ORD0000519,PRD00203,2025-06-03,2,Changed Mind
RET0001983,ORD0001061,PRD00570,2026-05-13,1,Late Delivery
RET0001984,ORD0038364,PRD00967,2026-05-09,2,Changed Mind
RET0001985,ORD0045937,PRD00698,2025-08-02,1,Defective
RET0001986,ORD0035569,PRD00571,2025-02-25,2,Late Delivery
RET0001987,ORD0048753,PRD00340,2025-06-21,3,Size/Compatibility
RET0001988,ORD0006998,PRD00983,2026-08-12,1,Defective
RET0001989,ORD0002962,PRD00362,2025-06-12,3,Late Delivery
RET0001990,ORD0043092,PRD00844,2026-05-08,2,Wrong Product
RET0001991,ORD0001793,PRD00085,2026-07-14,2,Size/Compatibility
RET0001992,ORD0010789,PRD00112,2025-09-29,2,Size/Compatibility
RET0001993,ORD0010040,PRD00769,2026-06-09,1,Defective
RET0001994,ORD0039855,PRD00254,2026-02-14,1,Damaged
RET0001995,ORD0049025,PRD00914,2026-07-17,1,Late Delivery
RET0001996,ORD0044257,PRD00548,2026-03-27,2,Damaged
RET0001997,ORD0016739,PRD00083,2025-02-28,1,Wrong Product
RET0001998,ORD0018758,PRD00497,2026-08-15,3,Size/Compatibility
RET0001999,ORD0029240,PRD00436,2026-01-18,1,Changed Mind
RET0002000,ORD0023240,PRD00875,2025-08-11,2,Changed Mind
RET0002001,ORD0032443,PRD00830,2026-01-03,1,Late Delivery
RET0002002,ORD0042627,PRD00523,2025-03-28,1,Changed Mind
RET0002003,ORD0012421,PRD00883,2025-10-25,2,Wrong Product
RET0002004,ORD0020903,PRD00611,2026-03-25,2,Size/Compatibility
RET0002005,ORD0022792,PRD00374,2025-09-17,1,Late Delivery
RET0002006,ORD0003075,PRD00470,2025-01-11,1,Changed Mind
RET0002007,ORD0013617,PRD00067,2025-12-15,2,Wrong Product
RET0002008,ORD0039167,PRD00721,2025-10-11,1,Defective
RET0002009,ORD0020282,PRD00002,2025-07-14,3,Defective
RET0002010,ORD0030403,PRD00964,2025-03-27,2,Damaged
RET0002011,ORD0013609,PRD00804,2025-02-28,1,Late Delivery
RET0002012,ORD0035656,PRD00212,2026-05-27,2,Defective
RET0002013,ORD0028614,PRD00427,2025-08-26,2,Wrong Product
RET0002014,ORD0008623,PRD00411,2025-07-17,3,Damaged
RET0002015,ORD0032612,PRD00489,2026-04-17,3,Wrong Product
RET0002016,ORD0000103,PRD00868,2025-05-17,2,Late Delivery
RET0002017,ORD0035249,PRD00093,2025-05-21,3,Size/Compatibility
RET0002018,ORD0026263,PRD00862,2026-01-26,2,Size/Compatibility
RET0002019,ORD0031547,PRD00282,2025-01-07,1,Size/Compatibility
RET0002020,ORD0046122,PRD00026,2025-03-15,3,Changed Mind
RET0002021,ORD0000681,PRD00222,2025-09-22,1,Changed Mind
RET0002022,ORD0008457,PRD00899,2025-07-02,1,Wrong Product
RET0002023,ORD0022108,PRD00838,2026-07-19,1,Defective
RET0002024,ORD0010696,PRD00652,2025-06-19,3,Defective
RET0002025,ORD0036811,PRD00389,2025-10-16,3,Damaged
RET0002026,ORD0032482,PRD00003,2025-12-20,2,Changed Mind
RET0002027,ORD0001746,PRD00017,2025-11-18,1,Damaged
RET0002028,ORD0004462,PRD00961,2026-06-28,2,Changed Mind
RET0002029,ORD0033839,PRD00965,2025-11-20,1,Defective
RET0002030,ORD0035070,PRD00169,2025-12-20,1,Size/Compatibility
RET0002031,ORD0000819,PRD00558,2026-04-18,3,Wrong Product
RET0002032,ORD0034300,PRD00589,2025-08-01,2,Defective
RET0002033,ORD0035542,PRD00044,2025-03-16,1,Damaged
RET0002034,ORD0010194,PRD00028,2026-06-28,3,Defective
RET0002035,ORD0046530,PRD00671,2025-05-10,2,Late Delivery
RET0002036,ORD0039561,PRD00799,2025-06-20,3,Wrong Product
RET0002037,ORD0009327,PRD00301,2025-03-16,3,Changed Mind
RET0002038,ORD0036524,PRD00031,2025-10-17,2,Late Delivery
RET0002039,ORD0047114,PRD00936,2026-01-07,1,Size/Compatibility
RET0002040,ORD0030504,PRD00146,2026-01-31,3,Late Delivery
RET0002041,ORD0012058,PRD00246,2025-11-15,2,Late Delivery
RET0002042,ORD0019083,PRD00216,2026-05-13,2,Changed Mind
RET0002043,ORD0007398,PRD00604,2026-08-12,2,Defective
RET0002044,ORD0043141,PRD00852,2025-04-03,3,Late Delivery
RET0002045,ORD0016896,PRD00112,2025-02-09,2,Wrong Product
RET0002046,ORD0022053,PRD00326,2025-03-11,1,Changed Mind
RET0002047,ORD0014331,PRD00809,2025-05-12,2,Wrong Product
RET0002048,ORD0022327,PRD00967,2026-03-10,1,Changed Mind
RET0002049,ORD0031700,PRD00694,2025-05-05,3,Late Delivery
RET0002050,ORD0042950,PRD00067,2026-03-30,3,Late Delivery
RET0002051,ORD0029014,PRD00258,2025-06-18,1,Size/Compatibility
RET0002052,ORD0004322,PRD00193,2026-07-27,2,Changed Mind
RET0002053,ORD0013791,PRD00531,2025-10-04,3,Damaged
RET0002054,ORD0043402,PRD00403,2025-10-19,2,Wrong Product
RET0002055,ORD0044712,PRD00439,2025-04-18,2,Damaged
RET0002056,ORD0042314,PRD00911,2025-03-07,3,Late Delivery
RET0002057,ORD0026766,PRD00714,2025-03-01,3,Defective
RET0002058,ORD0000875,PRD00067,2025-10-16,1,Damaged
RET0002059,ORD0026177,PRD00212,2025-11-10,1,Wrong Product
RET0002060,ORD0000505,PRD00335,2026-08-08,1,Defective
RET0002061,ORD0007063,PRD00299,2025-08-06,1,Size/Compatibility
RET0002062,ORD0027195,PRD00509,2025-10-25,2,Late Delivery
RET0002063,ORD0035464,PRD00623,2025-05-24,3,Changed Mind
RET0002064,ORD0004574,PRD00279,2026-04-02,3,Damaged
RET0002065,ORD0036496,PRD00800,2025-10-26,2,Damaged
RET0002066,ORD0012218,PRD00950,2025-12-19,1,Size/Compatibility
RET0002067,ORD0020614,PRD00569,2026-07-09,1,Defective
RET0002068,ORD0019441,PRD00114,2025-09-25,1,Size/Compatibility
RET0002069,ORD0041934,PRD00266,2026-08-03,2,Damaged
RET0002070,ORD0011176,PRD00268,2025-07-11,3,Changed Mind
RET0002071,ORD0042298,PRD00331,2026-06-17,1,Size/Compatibility
RET0002072,ORD0002846,PRD00056,2026-03-27,1,Changed Mind
RET0002073,ORD0007724,PRD00324,2025-08-25,1,Wrong Product
RET0002074,ORD0000307,PRD00877,2025-02-22,3,Size/Compatibility
RET0002075,ORD0030640,PRD00191,2025-12-21,2,Size/Compatibility
RET0002076,ORD0039221,PRD00257,2025-04-01,3,Wrong Product
RET0002077,ORD0015636,PRD00213,2025-07-28,2,Wrong Product
RET0002078,ORD0042515,PRD00025,2025-03-11,3,Late Delivery
RET0002079,ORD0020458,PRD00427,2026-08-24,3,Defective
RET0002080,ORD0000541,PRD00271,2026-02-06,3,Damaged
RET0002081,ORD0036714,PRD00803,2025-04-20,2,Size/Compatibility
RET0002082,ORD0011832,PRD00466,2025-03-05,2,Wrong Product
RET0002083,ORD0022130,PRD00431,2025-09-07,1,Size/Compatibility
RET0002084,ORD0033780,PRD00724,2025-06-27,2,Damaged
RET0002085,ORD0038631,PRD00221,2025-03-14,1,Changed Mind
RET0002086,ORD0024739,PRD00041,2025-01-20,3,Late Delivery
RET0002087,ORD0024218,PRD00567,2026-03-15,1,Wrong Product
RET0002088,ORD0020677,PRD00330,2026-05-03,3,Damaged
RET0002089,ORD0042447,PRD00614,2025-06-16,3,Defective
RET0002090,ORD0015627,PRD00256,2026-07-06,3,Defective
RET0002091,ORD0041398,PRD00621,2025-12-03,1,Changed Mind
RET0002092,ORD0032393,PRD00913,2026-02-03,1,Late Delivery
RET0002093,ORD0038658,PRD00707,2026-02-20,3,Changed Mind
RET0002094,ORD0013576,PRD00861,2025-06-24,1,Size/Compatibility
RET0002095,ORD0018035,PRD00871,2025-08-06,3,Damaged
RET0002096,ORD0023068,PRD00781,2025-09-13,3,Damaged
RET0002097,ORD0010021,PRD00764,2026-05-26,2,Changed Mind
RET0002098,ORD0046340,PRD00872,2025-07-18,2,Late Delivery
RET0002099,ORD0001794,PRD00334,2026-08-18,2,Wrong Product
RET0002100,ORD0043499,PRD00007,2026-07-25,1,Changed Mind
RET0002101,ORD0041206,PRD00035,2026-01-19,1,Late Delivery
RET0002102,ORD0020183,PRD00317,2026-07-31,1,Late Delivery
RET0002103,ORD0015552,PRD00697,2026-07-17,1,Wrong Product
RET0002104,ORD0019098,PRD00530,2026-08-07,3,Defective
RET0002105,ORD0029513,PRD00930,2025-01-05,3,Damaged
RET0002106,ORD0035282,PRD00118,2025-01-28,1,Size/Compatibility
RET0002107,ORD0047449,PRD00494,2025-08-23,3,Late Delivery
RET0002108,ORD0003591,PRD00251,2025-05-21,2,Size/Compatibility
RET0002109,ORD0015231,PRD00767,2025-03-12,1,Size/Compatibility
RET0002110,ORD0045427,PRD00487,2025-10-02,3,Damaged
RET0002111,ORD0004773,PRD00037,2026-01-17,1,Late Delivery
RET0002112,ORD0025960,PRD00626,2025-10-23,1,Damaged
RET0002113,ORD0040143,PRD00075,2026-03-29,2,Defective
RET0002114,ORD0004320,PRD00169,2026-06-19,2,Late Delivery
RET0002115,ORD0023617,PRD00649,2025-10-14,3,Size/Compatibility
RET0002116,ORD0046238,PRD00792,2025-09-29,3,Size/Compatibility
RET0002117,ORD0022582,PRD00847,2025-04-03,1,Changed Mind
RET0002118,ORD0022920,PRD00916,2026-03-10,3,Changed Mind
RET0002119,ORD0035576,PRD00209,2026-05-03,2,Late Delivery
RET0002120,ORD0025040,PRD00147,2025-06-25,1,Size/Compatibility
RET0002121,ORD0000083,PRD00479,2025-06-14,2,Wrong Product
RET0002122,ORD0028305,PRD00888,2025-10-09,1,Damaged
RET0002123,ORD0044489,PRD00099,2025-07-19,1,Damaged
RET0002124,ORD0028411,PRD00118,2025-10-12,2,Changed Mind
RET0002125,ORD0021383,PRD00962,2026-05-08,2,Size/Compatibility
RET0002126,ORD0007172,PRD00636,2025-11-06,3,Wrong Product
RET0002127,ORD0025892,PRD00132,2025-10-14,1,Changed Mind
RET0002128,ORD0031860,PRD00792,2026-07-07,1,Wrong Product
RET0002129,ORD0015568,PRD00547,2026-01-17,2,Late Delivery
