shipment_id,order_id,warehouse_id,shipment_date,delivery_date,carrier,status
SHP0000324,ORD0004429,WH004,2026-01-08,2026-01-13,Ecom Express,Delayed
SHP0000325,ORD0026380,WH003,2026-01-25,2026-02-01,DTDC,Delivered
SHP0000326,ORD0002529,WH001,2025-06-06,2025-06-13,XpressBees,Delivered
SHP0000327,ORD0026493,WH005,2026-02-08,2026-02-16,XpressBees,In Transit
SHP0000328,ORD0029449,WH008,2026-06-09,2026-06-12,BlueDart,In Transit
SHP0000329,ORD0042253,WH009,2026-04-06,2026-04-10,BlueDart,Delivered
SHP0000330,ORD0024930,WH006,2025-01-14,2025-01-19,Ecom Express,Delivered
SHP0000331,ORD0012947,WH001,2026-08-17,2026-08-23,Ecom Express,In Transit
SHP0000332,ORD0036187,WH002,2025-12-18,2025-12-25,DTDC,Delivered
SHP0000333,ORD0036900,WH002,2025-03-21,2025-03-23,Delhivery,Delivered
SHP0000334,ORD0028467,WH004,2026-05-29,2026-06-01,Delhivery,Delivered
SHP0000335,ORD0022207,WH006,2025-03-22,2025-03-30,Delhivery,Delivered
SHP0000336,ORD0041407,WH005,2026-02-12,2026-02-13,Delhivery,Delivered
SHP0000337,ORD0015504,WH010,2026-07-23,2026-07-24,BlueDart,In Transit
SHP0000338,ORD0028634,WH009,2026-05-09,2026-05-13,DTDC,Delivered
SHP0000339,ORD0034998,WH006,2026-06-21,2026-06-24,DTDC,In Transit
SHP0000340,ORD0046967,WH002,2025-06-20,2025-06-23,XpressBees,Delivered
SHP0000341,ORD0006073,WH002,2025-02-28,2025-03-07,Delhivery,Delivered
SHP0000342,ORD0011082,WH004,2025-08-08,2025-08-11,BlueDart,Delivered
SHP0000343,ORD0028265,WH002,2026-05-10,2026-05-15,Ecom Express,Delivered
SHP0000344,ORD0018631,WH009,2025-03-03,2025-03-04,Delhivery,Delivered
SHP0000345,ORD0034618,WH008,2026-01-31,2026-02-07,BlueDart,Delivered
SHP0000346,ORD0046259,WH001,2025-11-10,2025-11-14,XpressBees,Delivered
SHP0000347,ORD0005404,WH009,2025-08-11,2025-08-15,DTDC,Delivered
SHP0000348,ORD0037644,WH006,2025-07-17,2025-07-20,XpressBees,In Transit
SHP0000349,ORD0006871,WH002,2025-02-15,2025-02-19,BlueDart,Delivered
SHP0000350,ORD0015161,WH009,2025-08-28,2025-09-03,DTDC,In Transit
SHP0000351,ORD0037325,WH008,2026-07-15,2026-07-23,XpressBees,Delayed
SHP0000352,ORD0032099,WH005,2026-05-30,2026-06-05,Ecom Express,Delayed
SHP0000353,ORD0049073,WH007,2025-03-26,2025-03-31,XpressBees,Delayed
SHP0000354,ORD0039450,WH008,2026-06-17,2026-06-20,Ecom Express,In Transit
SHP0000355,ORD0002631,WH003,2026-04-05,2026-04-09,XpressBees,In Transit
SHP0000356,ORD0001149,WH007,2025-03-18,2025-03-22,XpressBees,Delivered
SHP0000357,ORD0005288,WH002,2026-01-01,2026-01-02,BlueDart,Delivered
SHP0000358,ORD0024000,WH001,2026-07-02,2026-07-10,Ecom Express,Delivered
SHP0000359,ORD0037540,WH007,2026-08-03,2026-08-09,Ecom Express,Delivered
SHP0000360,ORD0019149,WH010,2025-06-25,2025-07-03,Delhivery,Delivered
SHP0000361,ORD0044609,WH006,2025-06-14,2025-06-20,BlueDart,Delivered
SHP0000362,ORD0049487,WH006,2026-08-11,2026-08-18,BlueDart,In Transit
SHP0000363,ORD0049899,WH004,2026-07-09,2026-07-12,Delhivery,Delivered
SHP0000364,ORD0020182,WH010,2026-08-23,2026-08-29,DTDC,Delivered
SHP0000365,ORD0015446,WH004,2026-03-29,2026-04-01,Ecom Express,Delivered
SHP0000366,ORD0031002,WH007,2026-04-09,2026-04-15,Ecom Express,Delivered
SHP0000367,ORD0040399,WH005,2025-07-15,2025-07-20,Ecom Express,Delivered
SHP0000368,ORD0032231,WH005,2025-01-27,2025-01-29,DTDC,Delivered
SHP0000369,ORD0020576,WH004,2025-05-27,2025-06-01,BlueDart,Delivered
SHP0000370,ORD0048907,WH002,2025-11-24,2025-11-28,DTDC,Delivered
SHP0000371,ORD0040307,WH010,2026-08-03,2026-08-06,Ecom Express,Delivered
SHP0000372,ORD0005940,WH010,2025-11-10,2025-11-13,Ecom Express,Delivered
SHP0000373,ORD0008701,WH003,2026-07-16,2026-07-21,Delhivery,Delivered
SHP0000374,ORD0004448,WH004,2025-04-18,2025-04-26,BlueDart,In Transit
SHP0000375,ORD0003792,WH002,2025-02-03,2025-02-08,Ecom Express,Delivered
SHP0000376,ORD0035306,WH001,2025-02-11,2025-02-16,BlueDart,Delivered
SHP0000377,ORD0015933,WH004,2025-08-19,2025-08-27,Ecom Express,Delivered
SHP0000378,ORD0020202,WH008,2025-09-23,2025-09-24,XpressBees,Delivered
SHP0000379,ORD0043395,WH010,2025-07-14,2025-07-22,Delhivery,In Transit
SHP0000380,ORD0002215,WH005,2025-08-27,2025-08-31,Ecom Express,Delivered
SHP0000381,ORD0043720,WH005,2025-03-04,2025-03-11,Delhivery,Delivered
SHP0000382,ORD0026906,WH009,2026-01-14,2026-01-15,BlueDart,Delivered
SHP0000383,ORD0024117,WH008,2025-04-17,2025-04-21,Delhivery,In Transit
SHP0000384,ORD0034865,WH007,2025-06-30,2025-07-08,XpressBees,Delivered
SHP0000385,ORD0003711,WH010,2026-07-01,2026-07-04,BlueDart,Delivered
SHP0000386,ORD0045168,WH001,2026-04-13,2026-04-21,Delhivery,Delivered
SHP0000387,ORD0022389,WH004,2025-12-02,2025-12-03,Delhivery,In Transit
SHP0000388,ORD0037324,WH007,2025-05-09,2025-05-17,Ecom Express,Delivered
SHP0000389,ORD0012546,WH002,2025-02-23,2025-03-01,XpressBees,In Transit
SHP0000390,ORD0008492,WH002,2026-03-31,2026-04-01,Delhivery,In Transit
SHP0000391,ORD0041073,WH004,2026-06-20,2026-06-22,DTDC,Delivered
SHP0000392,ORD0003544,WH009,2025-03-08,2025-03-11,XpressBees,Delivered
SHP0000393,ORD0041088,WH005,2025-06-23,2025-06-27,Delhivery,Delivered
SHP0000394,ORD0049108,WH008,2025-04-30,2025-05-02,Delhivery,In Transit
SHP0000395,ORD0042232,WH009,2026-01-15,2026-01-21,BlueDart,Delivered
SHP0000396,ORD0004266,WH001,2026-02-27,2026-03-04,BlueDart,Delivered
SHP0000397,ORD0022827,WH007,2025-05-21,2025-05-29,XpressBees,Delivered
SHP0000398,ORD0009987,WH007,2025-02-20,2025-02-26,XpressBees,Delivered
SHP0000399,ORD0049385,WH001,2026-06-18,2026-06-23,Ecom Express,Delivered
SHP0000400,ORD0001144,WH008,2026-01-03,2026-01-07,BlueDart,Delivered
SHP0000401,ORD0019201,WH009,2026-08-13,2026-08-14,Delhivery,Delivered
SHP0000402,ORD0019547,WH005,2026-01-13,2026-01-16,Delhivery,In Transit
SHP0000403,ORD0023007,WH002,2025-02-16,2025-02-19,Ecom Express,Delivered
SHP0000404,ORD0023003,WH003,2026-06-29,2026-06-30,BlueDart,Delivered
SHP0000405,ORD0001999,WH007,2025-04-27,2025-05-04,Delhivery,Delivered
SHP0000406,ORD0046297,WH004,2025-05-08,2025-05-14,DTDC,Delivered
SHP0000407,ORD0006178,WH005,2025-11-02,2025-11-04,BlueDart,Delivered
SHP0000408,ORD0016700,WH002,2025-04-20,2025-04-24,Ecom Express,Delivered
SHP0000409,ORD0040995,WH010,2025-03-11,2025-03-17,Delhivery,Delivered
SHP0000410,ORD0046471,WH006,2026-08-08,2026-08-11,BlueDart,Delivered
SHP0000411,ORD0048016,WH003,2026-02-01,2026-02-05,DTDC,In Transit
SHP0000412,ORD0013851,WH006,2026-04-26,2026-04-28,Ecom Express,Delayed
SHP0000413,ORD0000271,WH005,2026-04-18,2026-04-22,BlueDart,Delivered
SHP0000414,ORD0007272,WH003,2025-05-02,2025-05-03,Ecom Express,In Transit
SHP0000415,ORD0036501,WH005,2025-06-15,2025-06-20,Ecom Express,Delivered
SHP0000416,ORD0047257,WH008,2025-04-07,2025-04-11,Ecom Express,In Transit
SHP0000417,ORD0007437,WH001,2025-10-11,2025-10-15,Delhivery,Delivered
SHP0000418,ORD0041928,WH002,2025-01-13,2025-01-21,Delhivery,Delivered
SHP0000419,ORD0012083,WH010,2026-07-02,2026-07-08,Ecom Express,Delivered
SHP0000420,ORD0011262,WH008,2025-07-07,2025-07-13,DTDC,Delayed
SHP0000421,ORD0025564,WH004,2025-09-21,2025-09-28,BlueDart,Delayed
SHP0000422,ORD0032663,WH004,2025-06-30,2025-07-05,BlueDart,Delivered
SHP0000423,ORD0016551,WH009,2025-12-16,2025-12-18,Delhivery,Delivered
SHP0000424,ORD0024504,WH006,2025-01-12,2025-01-14,DTDC,Delivered
SHP0000425,ORD0013321,WH009,2025-10-08,2025-10-11,Ecom Express,Delivered
SHP0000426,ORD0035033,WH003,2025-09-20,2025-09-23,Delhivery,Delivered
SHP0000427,ORD0028413,WH005,2026-06-29,2026-06-30,DTDC,Delivered
SHP0000428,ORD0012948,WH002,2026-08-08,2026-08-13,XpressBees,Delivered
SHP0000429,ORD0010556,WH003,2026-08-17,2026-08-24,XpressBees,Delivered
SHP0000430,ORD0040525,WH003,2025-11-22,2025-11-24,Delhivery,Delivered
SHP0000431,ORD0046580,WH009,2026-02-20,2026-02-28,BlueDart,In Transit
SHP0000432,ORD0040346,WH002,2026-08-04,2026-08-11,XpressBees,Delivered
SHP0000433,ORD0025813,WH007,2025-07-31,2025-08-02,DTDC,Delivered
SHP0000434,ORD0044469,WH004,2026-03-04,2026-03-11,BlueDart,Delivered
SHP0000435,ORD0022982,WH001,2026-05-18,2026-05-25,DTDC,Delivered
SHP0000436,ORD0031484,WH005,2025-07-03,2025-07-08,DTDC,Delivered
SHP0000437,ORD0004193,WH009,2025-07-25,2025-08-02,XpressBees,Delivered
SHP0000438,ORD0023538,WH004,2026-03-15,2026-03-19,XpressBees,Delivered
SHP0000439,ORD0024484,WH009,2025-02-06,2025-02-13,XpressBees,Delivered
SHP0000440,ORD0018374,WH006,2025-02-04,2025-02-10,DTDC,Delivered
SHP0000441,ORD0016917,WH003,2025-07-11,2025-07-13,XpressBees,Delivered
SHP0000442,ORD0020512,WH004,2025-03-05,2025-03-09,Ecom Express,In Transit
SHP0000443,ORD0037788,WH007,2025-09-10,2025-09-15,DTDC,Delivered
SHP0000444,ORD0043581,WH009,2026-01-12,2026-01-14,XpressBees,Delivered
SHP0000445,ORD0023686,WH008,2025-04-17,2025-04-25,Ecom Express,Delivered
SHP0000446,ORD0005682,WH005,2026-01-07,2026-01-12,DTDC,Delivered
SHP0000447,ORD0047715,WH008,2025-08-23,2025-08-27,BlueDart,Delivered
SHP0000448,ORD0047536,WH008,2025-09-07,2025-09-13,Delhivery,Delivered
SHP0000449,ORD0028946,WH009,2025-08-24,2025-08-28,Ecom Express,In Transit
SHP0000450,ORD0014761,WH009,2026-06-06,2026-06-10,Ecom Express,Delivered
SHP0000451,ORD0005779,WH005,2025-05-07,2025-05-09,DTDC,Delivered
SHP0000452,ORD0034519,WH008,2026-04-28,2026-05-02,Delhivery,Delivered
SHP0000453,ORD0017981,WH003,2026-02-23,2026-02-24,Ecom Express,Delivered
SHP0000454,ORD0034613,WH006,2026-05-01,2026-05-03,BlueDart,Delayed
SHP0000455,ORD0035585,WH009,2026-05-28,2026-06-01,DTDC,Delivered
SHP0000456,ORD0033012,WH005,2026-03-15,2026-03-17,Ecom Express,Delivered
SHP0000457,ORD0003269,WH003,2026-01-06,2026-01-10,Ecom Express,Delivered
SHP0000458,ORD0016623,WH004,2025-07-24,2025-07-30,XpressBees,Delivered
SHP0000459,ORD0001204,WH003,2025-03-19,2025-03-24,DTDC,Delivered
SHP0000460,ORD0021953,WH001,2025-03-19,2025-03-23,BlueDart,Delivered
SHP0000461,ORD0028341,WH010,2025-06-23,2025-06-24,Delhivery,Delivered
SHP0000462,ORD0039163,WH009,2025-04-02,2025-04-07,BlueDart,Delivered
SHP0000463,ORD0029411,WH005,2025-11-11,2025-11-19,Ecom Express,Delivered
SHP0000464,ORD0028012,WH005,2026-02-14,2026-02-21,XpressBees,Delivered
SHP0000465,ORD0029135,WH009,2025-06-17,2025-06-22,BlueDart,Delivered
SHP0000466,ORD0043820,WH009,2026-06-06,2026-06-08,Ecom Express,Delivered
SHP0000467,ORD0002100,WH007,2025-05-14,2025-05-19,XpressBees,Delivered
SHP0000468,ORD0007340,WH004,2025-01-27,2025-02-01,XpressBees,Delivered
SHP0000469,ORD0045023,WH001,2025-08-04,2025-08-10,BlueDart,Delivered
SHP0000470,ORD0033719,WH007,2026-02-15,2026-02-17,DTDC,Delivered
SHP0000471,ORD0003839,WH009,2026-04-23,2026-04-25,BlueDart,Delivered
SHP0000472,ORD0014394,WH005,2025-08-12,2025-08-20,XpressBees,Delivered
SHP0000473,ORD0048496,WH004,2026-06-18,2026-06-21,Ecom Express,Delivered
SHP0000474,ORD0015052,WH007,2026-03-24,2026-03-30,BlueDart,Delivered
SHP0000475,ORD0008530,WH005,2025-05-02,2025-05-08,Delhivery,In Transit
SHP0000476,ORD0022161,WH009,2025-07-23,2025-07-30,Ecom Express,Delivered
SHP0000477,ORD0009113,WH002,2026-02-19,2026-02-22,BlueDart,Delivered
SHP0000478,ORD0049961,WH006,2025-12-16,2025-12-17,Ecom Express,Delivered
SHP0000479,ORD0043386,WH001,2025-08-15,2025-08-18,Ecom Express,Delivered
SHP0000480,ORD0022517,WH001,2026-02-10,2026-02-15,Delhivery,In Transit
SHP0000481,ORD0013405,WH007,2026-04-05,2026-04-07,Ecom Express,Delivered
SHP0000482,ORD0046108,WH008,2026-01-16,2026-01-24,XpressBees,Delivered
SHP0000483,ORD0014514,WH002,2026-03-02,2026-03-04,Delhivery,Delivered
SHP0000484,ORD0031286,WH007,2025-01-20,2025-01-21,Delhivery,Delivered
SHP0000485,ORD0012167,WH002,2025-01-30,2025-01-31,XpressBees,Delivered
SHP0000486,ORD0004596,WH007,2026-08-23,2026-08-31,DTDC,In Transit
SHP0000487,ORD0002893,WH006,2025-07-03,2025-07-04,DTDC,Delivered
SHP0000488,ORD0040129,WH009,2026-02-22,2026-02-23,Ecom Express,In Transit
SHP0000489,ORD0022944,WH006,2025-12-24,2025-12-29,Delhivery,Delivered
SHP0000490,ORD0012643,WH004,2025-07-27,2025-07-30,XpressBees,Delivered
SHP0000491,ORD0026814,WH008,2025-12-03,2025-12-09,BlueDart,Delivered
SHP0000492,ORD0023780,WH001,2025-05-03,2025-05-09,BlueDart,Delivered
SHP0000493,ORD0011348,WH009,2026-03-02,2026-03-04,DTDC,Delivered
SHP0000494,ORD0003820,WH006,2025-04-24,2025-04-25,Ecom Express,Delivered
SHP0000495,ORD0030988,WH002,2025-12-25,2025-12-29,Ecom Express,Delivered
SHP0000496,ORD0010454,WH002,2026-02-20,2026-02-27,Ecom Express,Delayed
SHP0000497,ORD0031384,WH006,2025-03-12,2025-03-19,XpressBees,Delivered
SHP0000498,ORD0044943,WH004,2026-06-01,2026-06-04,BlueDart,Delivered
SHP0000499,ORD0007292,WH010,2026-04-19,2026-04-22,Ecom Express,Delivered
SHP0000500,ORD0044719,WH007,2025-10-31,2025-11-06,Ecom Express,Delivered
SHP0000501,ORD0023347,WH003,2025-07-07,2025-07-09,BlueDart,Delivered
SHP0000502,ORD0034690,WH002,2026-07-27,2026-08-01,Delhivery,Delivered
SHP0000503,ORD0011556,WH002,2025-04-04,2025-04-06,Delhivery,Delayed
SHP0000504,ORD0021530,WH007,2025-01-04,2025-01-11,BlueDart,Delivered
SHP0000505,ORD0014869,WH010,2025-10-11,2025-10-16,Delhivery,In Transit
SHP0000506,ORD0025984,WH009,2025-04-09,2025-04-17,Delhivery,Delivered
SHP0000507,ORD0015886,WH007,2025-06-01,2025-06-07,DTDC,In Transit
SHP0000508,ORD0020869,WH010,2026-03-30,2026-04-06,Ecom Express,Delivered
SHP0000509,ORD0007581,WH002,2026-05-31,2026-06-08,XpressBees,Delivered
SHP0000510,ORD0015191,WH005,2025-10-05,2025-10-11,Delhivery,Delivered
SHP0000511,ORD0044175,WH003,2026-05-11,2026-05-19,DTDC,Delivered
SHP0000512,ORD0011848,WH006,2026-02-11,2026-02-14,XpressBees,Delivered
SHP0000513,ORD0043139,WH010,2026-02-10,2026-02-18,Ecom Express,Delayed
SHP0000514,ORD0013973,WH007,2025-07-11,2025-07-18,Delhivery,Delivered
SHP0000515,ORD0027688,WH009,2026-07-29,2026-08-06,Ecom Express,Delivered
SHP0000516,ORD0010890,WH008,2026-06-05,2026-06-08,BlueDart,Delivered
SHP0000517,ORD0022610,WH003,2026-08-01,2026-08-05,DTDC,Delivered
SHP0000518,ORD0023086,WH009,2026-06-25,2026-06-27,XpressBees,Delivered
SHP0000519,ORD0043394,WH005,2026-06-16,2026-06-24,Delhivery,Delivered
SHP0000520,ORD0046804,WH010,2025-02-24,2025-03-02,DTDC,Delivered
SHP0000521,ORD0047083,WH007,2025-04-19,2025-04-26,BlueDart,In Transit
SHP0000522,ORD0030106,WH006,2026-02-02,2026-02-06,Ecom Express,In Transit
SHP0000523,ORD0018064,WH004,2025-08-18,2025-08-26,BlueDart,Delayed
SHP0000524,ORD0043102,WH003,2025-06-05,2025-06-09,Ecom Express,In Transit
SHP0000525,ORD0012246,WH009,2025-11-08,2025-11-12,BlueDart,Delivered
SHP0000526,ORD0039735,WH006,2025-11-17,2025-11-18,XpressBees,Delayed
SHP0000527,ORD0015585,WH006,2025-12-14,2025-12-20,DTDC,Delivered
SHP0000528,ORD0034023,WH004,2026-05-19,2026-05-21,Delhivery,Delivered
SHP0000529,ORD0029056,WH004,2025-02-21,2025-02-27,DTDC,Delivered
SHP0000530,ORD0013551,WH003,2025-02-02,2025-02-07,Delhivery,Delivered
SHP0000531,ORD0041448,WH004,2025-08-18,2025-08-19,XpressBees,Delivered
SHP0000532,ORD0019905,WH001,2026-06-29,2026-07-02,XpressBees,Delivered
SHP0000533,ORD0011850,WH003,2026-08-04,2026-08-07,BlueDart,Delivered
SHP0000534,ORD0045340,WH010,2025-12-21,2025-12-28,BlueDart,Delivered
SHP0000535,ORD0031753,WH010,2025-05-19,2025-05-26,BlueDart,Delivered
SHP0000536,ORD0039394,WH009,2025-11-30,2025-12-03,Ecom Express,Delivered
SHP0000537,ORD0014401,WH004,2025-02-22,2025-02-24,Ecom Express,Delivered
SHP0000538,ORD0036300,WH003,2025-05-02,2025-05-04,DTDC,Delivered
SHP0000539,ORD0016131,WH006,2025-01-20,2025-01-26,XpressBees,In Transit
SHP0000540,ORD0026745,WH005,2025-05-23,2025-05-24,DTDC,Delivered
SHP0000541,ORD0005269,WH002,2025-08-17,2025-08-19,DTDC,Delivered
SHP0000542,ORD0015050,WH009,2026-07-17,2026-07-19,DTDC,Delivered
SHP0000543,ORD0035598,WH010,2025-07-14,2025-07-18,Ecom Express,Delivered
SHP0000544,ORD0044806,WH007,2025-12-08,2025-12-11,DTDC,Delivered
SHP0000545,ORD0035469,WH003,2025-06-25,2025-06-26,Ecom Express,Delivered
SHP0000546,ORD0019090,WH006,2026-01-20,2026-01-24,Ecom Express,In Transit
SHP0000547,ORD0032491,WH005,2026-05-02,2026-05-09,DTDC,Delivered
SHP0000548,ORD0039469,WH008,2026-03-27,2026-03-30,Delhivery,Delivered
SHP0000549,ORD0015141,WH007,2025-05-14,2025-05-18,XpressBees,Delivered
SHP0000550,ORD0000229,WH008,2026-03-01,2026-03-03,Ecom Express,Delivered
SHP0000551,ORD0016273,WH007,2025-08-28,2025-09-02,XpressBees,Delivered
SHP0000552,ORD0022906,WH008,2025-03-02,2025-03-10,Delhivery,In Transit
SHP0000553,ORD0006237,WH007,2025-07-05,2025-07-06,DTDC,Delayed
SHP0000554,ORD0021622,WH003,2025-10-02,2025-10-08,Ecom Express,Delayed
SHP0000555,ORD0002338,WH003,2025-12-11,2025-12-19,Ecom Express,Delivered
SHP0000556,ORD0014618,WH002,2026-06-01,2026-06-08,XpressBees,Delivered
SHP0000557,ORD0025401,WH003,2026-08-16,2026-08-22,DTDC,Delivered
SHP0000558,ORD0005415,WH007,2026-03-03,2026-03-07,Delhivery,Delivered
SHP0000559,ORD0019051,WH009,2025-03-19,2025-03-24,DTDC,In Transit
SHP0000560,ORD0033465,WH006,2025-01-24,2025-02-01,DTDC,In Transit
SHP0000561,ORD0047858,WH009,2026-07-17,2026-07-25,Delhivery,Delivered
SHP0000562,ORD0001579,WH006,2025-08-20,2025-08-27,Ecom Express,Delivered
SHP0000563,ORD0031598,WH008,2026-08-13,2026-08-17,BlueDart,Delivered
SHP0000564,ORD0009143,WH001,2026-05-07,2026-05-12,Ecom Express,Delivered
SHP0000565,ORD0013396,WH004,2026-04-09,2026-04-15,DTDC,Delivered
SHP0000566,ORD0040532,WH005,2025-08-05,2025-08-07,XpressBees,Delivered
SHP0000567,ORD0032703,WH002,2025-05-23,2025-05-29,BlueDart,Delayed
SHP0000568,ORD0047738,WH003,2026-02-12,2026-02-16,DTDC,Delivered
SHP0000569,ORD0014487,WH002,2026-06-14,2026-06-21,Delhivery,Delivered
SHP0000570,ORD0042999,WH008,2025-02-21,2025-02-22,DTDC,Delivered
SHP0000571,ORD0046147,WH002,2026-02-28,2026-03-04,BlueDart,Delivered
SHP0000572,ORD0036747,WH003,2025-11-13,2025-11-17,XpressBees,Delivered
SHP0000573,ORD0030319,WH005,2025-05-08,2025-05-13,BlueDart,Delivered
SHP0000574,ORD0014969,WH006,2025-10-21,2025-10-28,Delhivery,Delivered
SHP0000575,ORD0011189,WH005,2025-07-14,2025-07-19,Ecom Express,In Transit
SHP0000576,ORD0031649,WH004,2025-11-03,2025-11-11,DTDC,Delivered
SHP0000577,ORD0047149,WH006,2025-01-15,2025-01-17,Ecom Express,Delivered
SHP0000578,ORD0040291,WH008,2026-02-12,2026-02-18,Delhivery,Delivered
SHP0000579,ORD0003908,WH010,2025-02-06,2025-02-14,BlueDart,Delivered
SHP0000580,ORD0024360,WH010,2025-01-27,2025-02-03,BlueDart,Delivered
SHP0000581,ORD0022821,WH005,2025-06-03,2025-06-08,Delhivery,Delivered
SHP0000582,ORD0025984,WH006,2026-02-11,2026-02-19,Ecom Express,Delivered
SHP0000583,ORD0020394,WH004,2026-02-19,2026-02-23,BlueDart,In Transit
SHP0000584,ORD0018012,WH006,2026-04-27,2026-05-04,XpressBees,In Transit
SHP0000585,ORD0019699,WH003,2025-03-07,2025-03-11,BlueDart,Delivered
SHP0000586,ORD0023416,WH004,2026-06-23,2026-06-26,DTDC,Delivered
SHP0000587,ORD0004268,WH002,2025-01-05,2025-01-07,XpressBees,Delivered
SHP0000588,ORD0033682,WH003,2025-01-10,2025-01-16,XpressBees,Delivered
SHP0000589,ORD0001130,WH009,2025-12-07,2025-12-15,DTDC,Delivered
SHP0000590,ORD0013505,WH009,2026-02-08,2026-02-11,BlueDart,Delivered
SHP0000591,ORD0043105,WH009,2026-07-03,2026-07-04,Ecom Express,Delivered
SHP0000592,ORD0031101,WH009,2025-10-23,2025-10-26,Delhivery,Delivered
SHP0000593,ORD0019320,WH001,2025-12-04,2025-12-05,Ecom Express,Delayed
SHP0000594,ORD0015923,WH007,2026-02-26,2026-03-05,DTDC,In Transit
SHP0000595,ORD0013783,WH008,2025-09-09,2025-09-17,DTDC,Delivered
SHP0000596,ORD0048361,WH003,2026-04-25,2026-05-03,BlueDart,Delivered
SHP0000597,ORD0011079,WH006,2025-05-29,2025-06-02,DTDC,Delayed
SHP0000598,ORD0025715,WH002,2025-07-01,2025-07-07,Delhivery,Delivered
SHP0000599,ORD0048375,WH009,2026-07-08,2026-07-09,Delhivery,In Transit
SHP0000600,ORD0026994,WH004,2026-01-23,2026-01-28,XpressBees,Delivered
SHP0000601,ORD0046559,WH004,2026-01-21,2026-01-28,Ecom Express,Delivered
SHP0000602,ORD0037929,WH004,2025-04-27,2025-04-30,DTDC,Delivered
SHP0000603,ORD0025122,WH002,2025-11-04,2025-11-08,Ecom Express,Delivered
SHP0000604,ORD0024862,WH008,2026-05-05,2026-05-07,DTDC,Delivered
SHP0000605,ORD0006013,WH006,2026-05-03,2026-05-07,DTDC,Delayed
SHP0000606,ORD0042297,WH002,2025-06-30,2025-07-06,DTDC,Delivered
SHP0000607,ORD0036626,WH009,2025-07-12,2025-07-20,XpressBees,Delayed
SHP0000608,ORD0024985,WH006,2025-01-27,2025-02-03,XpressBees,In Transit
SHP0000609,ORD0015211,WH007,2026-06-04,2026-06-09,DTDC,Delivered
SHP0000610,ORD0002421,WH003,2025-09-29,2025-10-02,Ecom Express,Delivered
SHP0000611,ORD0015225,WH008,2025-05-24,2025-05-25,Ecom Express,Delivered
SHP0000612,ORD0029856,WH007,2025-02-16,2025-02-19,DTDC,Delivered
SHP0000613,ORD0010522,WH009,2025-09-21,2025-09-23,XpressBees,Delayed
SHP0000614,ORD0043625,WH007,2026-04-27,2026-04-29,DTDC,Delivered
SHP0000615,ORD0039126,WH010,2026-01-19,2026-01-22,DTDC,Delivered
SHP0000616,ORD0024516,WH002,2025-04-30,2025-05-07,Ecom Express,In Transit
SHP0000617,ORD0042589,WH010,2026-05-01,2026-05-03,Ecom Express,In Transit
SHP0000618,ORD0025843,WH005,2025-10-16,2025-10-20,Ecom Express,Delivered
SHP0000619,ORD0031026,WH002,2025-10-25,2025-10-27,DTDC,Delivered
SHP0000620,ORD0021138,WH008,2026-03-16,2026-03-17,Delhivery,Delivered
SHP0000621,ORD0034095,WH007,2025-03-05,2025-03-06,Delhivery,Delivered
SHP0000622,ORD0048761,WH007,2025-09-04,2025-09-05,BlueDart,Delivered
SHP0000623,ORD0018476,WH006,2025-06-03,2025-06-07,Ecom Express,Delivered
SHP0000624,ORD0010130,WH008,2025-07-16,2025-07-17,DTDC,Delivered
SHP0000625,ORD0047445,WH007,2025-04-13,2025-04-18,Ecom Express,Delivered
SHP0000626,ORD0015981,WH002,2025-01-31,2025-02-06,Ecom Express,In Transit
SHP0000627,ORD0026909,WH003,2026-07-31,2026-08-06,Delhivery,Delayed
SHP0000628,ORD0009383,WH001,2026-05-23,2026-05-25,Delhivery,Delayed
SHP0000629,ORD0026585,WH005,2025-07-21,2025-07-29,XpressBees,Delayed
SHP0000630,ORD0035703,WH010,2026-03-16,2026-03-17,Ecom Express,Delivered
SHP0000631,ORD0033416,WH008,2025-06-18,2025-06-25,XpressBees,Delivered
SHP0000632,ORD0030700,WH003,2025-07-08,2025-07-10,Delhivery,Delivered
SHP0000633,ORD0018386,WH004,2025-12-17,2025-12-21,DTDC,Delivered
SHP0000634,ORD0039552,WH007,2026-08-22,2026-08-26,BlueDart,Delivered
SHP0000635,ORD0011847,WH001,2025-11-09,2025-11-15,BlueDart,Delivered
SHP0000636,ORD0006137,WH003,2025-03-06,2025-03-13,DTDC,Delivered
SHP0000637,ORD0012174,WH007,2025-11-25,2025-11-29,Ecom Express,Delivered
SHP0000638,ORD0010429,WH006,2026-01-25,2026-02-02,BlueDart,Delivered
SHP0000639,ORD0021783,WH001,2025-09-16,2025-09-19,Delhivery,In Transit
SHP0000640,ORD0017079,WH003,2026-06-18,2026-06-20,XpressBees,Delivered
SHP0000641,ORD0004445,WH010,2026-08-12,2026-08-19,XpressBees,Delivered
SHP0000642,ORD0018573,WH009,2025-04-06,2025-04-14,DTDC,In Transit
SHP0000643,ORD0003390,WH004,2025-01-28,2025-02-02,XpressBees,Delayed
SHP0000644,ORD0030956,WH004,2025-04-15,2025-04-21,BlueDart,In Transit
